,cycle,population_active__t1,population_passive__t1,population_total__t1,uptake_active__t1,uptake_passive__t1,metabolic_active__t1,metabolic_passive__t1,population_active__t2,population_passive__t2,population_total__t2,uptake_active__t2,uptake_passive__t2,metabolic_active__t2,metabolic_passive__t2,population_active__t3,population_passive__t3,population_total__t3,uptake_active__t3,uptake_passive__t3,metabolic_active__t3,metabolic_passive__t3
600,600,452,245,697,679,18,0,697,602,171,773,757,16,0,773,602,171,773,757,16,0,773
601,601,452,245,697,679,18,0,697,602,172,774,758,16,0,774,602,172,774,758,16,0,774
602,602,452,245,697,679,18,0,697,602,172,774,758,16,0,774,602,172,774,758,16,0,774
603,603,452,245,697,679,18,0,697,602,172,774,758,16,0,774,602,172,774,758,16,0,774
604,604,452,245,697,679,18,0,697,602,172,774,758,16,0,774,602,172,774,758,16,0,774
605,605,452,245,697,679,18,0,697,602,172,774,758,16,0,774,602,172,774,758,16,0,774
606,606,452,245,697,679,18,0,697,602,172,774,758,16,0,774,602,172,774,758,16,0,774
607,607,452,245,697,679,18,0,697,602,172,774,758,16,0,774,602,172,774,758,16,0,774
608,608,452,246,698,680,18,0,698,602,172,774,758,16,0,774,602,172,774,758,16,0,774
609,609,452,246,698,680,18,0,698,602,172,774,758,16,0,774,602,172,774,758,16,0,774
610,610,452,246,698,680,18,0,698,602,172,774,758,16,0,774,602,172,774,758,16,0,774
611,611,452,246,698,680,18,0,698,602,172,774,758,16,0,774,602,172,774,758,16,0,774
612,612,452,246,698,680,18,0,698,602,172,774,758,16,0,774,602,172,774,758,16,0,774
613,613,452,246,698,680,18,0,698,602,172,774,758,16,0,774,602,172,774,758,16,0,774
614,614,452,246,698,680,18,0,698,602,172,774,758,16,0,774,602,172,774,758,16,0,774
615,615,452,246,698,680,18,0,698,603,172,775,759,16,0,775,603,172,775,759,16,0,775
616,616,452,246,698,680,18,0,698,603,172,775,759,16,0,775,603,172,775,759,16,0,775
617,617,452,246,698,680,18,0,698,603,172,775,759,16,0,775,603,172,775,759,16,0,775
618,618,452,246,698,680,18,0,698,604,172,776,760,16,0,776,604,172,776,760,16,0,776
619,619,452,247,699,681,18,0,699,604,172,776,760,16,0,776,604,172,776,760,16,0,776
620,620,452,247,699,681,18,0,699,604,172,776,760,16,0,776,604,172,776,760,16,0,776
621,621,452,247,699,681,18,0,699,605,172,777,761,16,0,777,605,172,777,761,16,0,777
622,622,452,247,699,681,18,0,699,605,172,777,761,16,0,777,605,172,777,761,16,0,777
623,623,453,247,700,682,18,0,700,605,172,777,761,16,0,777,605,172,777,761,16,0,777
624,624,453,247,700,682,18,0,700,605,172,777,761,16,0,777,605,172,777,761,16,0,777
625,625,454,247,701,683,18,0,701,606,172,778,762,16,0,778,606,172,778,762,16,0,778
626,626,454,247,701,683,18,0,701,606,172,778,762,16,0,778,606,172,778,762,16,0,778
627,627,454,247,701,683,18,0,701,606,172,778,762,16,0,778,606,172,778,762,16,0,778
628,628,454,247,701,683,18,0,701,606,172,778,762,16,0,778,606,172,778,762,16,0,778
629,629,455,247,702,684,18,0,702,606,172,778,762,16,0,778,606,172,778,762,16,0,778
630,630,455,247,702,684,18,0,702,606,172,778,762,16,0,778,606,172,778,762,16,0,778
631,631,455,247,702,684,18,0,702,607,172,779,763,16,0,779,607,172,779,763,16,0,779
632,632,455,247,702,684,18,0,702,608,172,780,764,16,0,780,608,172,780,764,16,0,780
633,633,455,247,702,684,18,0,702,608,172,780,764,16,0,780,608,172,780,764,16,0,780
634,634,455,247,702,684,18,0,702,608,172,780,764,16,0,780,608,172,780,764,16,0,780
635,635,455,247,702,684,18,0,702,608,172,780,764,16,0,780,608,172,780,764,16,0,780
636,636,455,247,702,684,18,0,702,608,172,780,764,16,0,780,608,172,780,764,16,0,780
637,637,455,247,702,684,18,0,702,608,172,780,764,16,0,780,608,172,780,764,16,0,780
638,638,456,247,703,685,18,0,703,608,172,780,764,16,0,780,608,172,780,764,16,0,780
639,639,456,247,703,685,18,0,703,608,172,780,764,16,0,780,608,172,780,764,16,0,780
640,640,456,248,704,686,18,0,704,609,172,781,765,16,0,781,609,172,781,765,16,0,781
641,641,456,249,705,687,18,0,705,609,172,781,765,16,0,781,609,172,781,765,16,0,781
642,642,456,249,705,687,18,0,705,609,173,782,766,16,0,782,609,173,782,766,16,0,782
643,643,456,249,705,687,18,0,705,609,173,782,766,16,0,782,609,173,782,766,16,0,782
644,644,456,249,705,687,18,0,705,609,173,782,766,16,0,782,609,173,782,766,16,0,782
645,645,456,249,705,687,18,0,705,610,173,783,767,16,0,783,610,173,783,767,16,0,783
646,646,456,249,705,687,18,0,705,610,173,783,767,16,0,783,610,173,783,767,16,0,783
647,647,456,250,706,688,18,0,706,610,173,783,767,16,0,783,610,173,783,767,16,0,783
648,648,457,250,707,689,18,0,707,610,173,783,767,16,0,783,610,173,783,767,16,0,783
649,649,457,250,707,689,18,0,707,610,173,783,767,16,0,783,610,173,783,767,16,0,783
650,650,457,250,707,689,18,0,707,610,173,783,767,16,0,783,610,173,783,767,16,0,783
651,651,457,250,707,689,18,0,707,610,173,783,767,16,0,783,610,173,783,767,16,0,783
652,652,457,250,707,689,18,0,707,610,173,783,767,16,0,783,610,173,783,767,16,0,783
653,653,457,251,708,690,18,0,708,610,173,783,767,16,0,783,610,173,783,767,16,0,783
654,654,457,251,708,690,18,0,708,610,173,783,767,16,0,783,610,173,783,767,16,0,783
655,655,457,251,708,690,18,0,708,610,173,783,767,16,0,783,610,173,783,767,16,0,783
656,656,457,253,710,692,18,0,710,610,173,783,767,16,0,783,610,173,783,767,16,0,783
657,657,457,253,710,692,18,0,710,610,173,783,767,16,0,783,610,173,783,767,16,0,783
658,658,457,253,710,692,18,0,710,610,173,783,767,16,0,783,610,173,783,767,16,0,783
659,659,457,253,710,692,18,0,710,610,173,783,767,16,0,783,610,173,783,767,16,0,783
660,660,457,253,710,692,18,0,710,610,173,783,767,16,0,783,610,173,783,767,16,0,783
661,661,457,253,710,692,18,0,710,610,173,783,767,16,0,783,610,173,783,767,16,0,783
662,662,457,253,710,692,18,0,710,610,173,783,767,16,0,783,610,173,783,767,16,0,783
663,663,458,253,711,693,18,0,711,610,173,783,767,16,0,783,610,173,783,767,16,0,783
664,664,458,253,711,693,18,0,711,611,173,784,768,16,0,784,611,173,784,768,16,0,784
665,665,459,253,712,694,18,0,712,611,173,784,768,16,0,784,611,173,784,768,16,0,784
666,666,459,253,712,694,18,0,712,611,174,785,769,16,0,785,611,174,785,769,16,0,785
667,667,459,253,712,694,18,0,712,612,174,786,770,16,0,786,612,174,786,770,16,0,786
668,668,459,253,712,694,18,0,712,612,174,786,770,16,0,786,612,174,786,770,16,0,786
669,669,459,253,712,694,18,0,712,612,174,786,770,16,0,786,612,174,786,770,16,0,786
670,670,459,253,712,694,18,0,712,612,174,786,770,16,0,786,612,174,786,770,16,0,786
671,671,459,253,712,694,18,0,712,613,175,788,772,16,0,788,613,175,788,772,16,0,788
672,672,459,254,713,695,18,0,713,614,175,789,773,16,0,789,614,175,789,773,16,0,789
673,673,459,254,713,695,18,0,713,614,175,789,773,16,0,789,614,175,789,773,16,0,789
674,674,459,254,713,695,18,0,713,614,175,789,773,16,0,789,614,175,789,773,16,0,789
675,675,459,254,713,695,18,0,713,615,175,790,774,16,0,790,615,175,790,774,16,0,790
676,676,459,254,713,695,18,0,713,615,175,790,774,16,0,790,615,175,790,774,16,0,790
677,677,459,254,713,695,18,0,713,615,176,791,775,16,0,791,615,176,791,775,16,0,791
678,678,459,254,713,695,18,0,713,615,176,791,775,16,0,791,615,176,791,775,16,0,791
679,679,459,254,713,695,18,0,713,615,177,792,776,16,0,792,615,177,792,776,16,0,792
680,680,460,254,714,696,18,0,714,615,177,792,776,16,0,792,615,177,792,776,16,0,792
681,681,461,254,715,697,18,0,715,615,177,792,776,16,0,792,615,177,792,776,16,0,792
682,682,461,254,715,697,18,0,715,615,177,792,776,16,0,792,615,177,792,776,16,0,792
683,683,461,254,715,697,18,0,715,615,177,792,776,16,0,792,615,177,792,776,16,0,792
684,684,461,254,715,697,18,0,715,615,177,792,776,16,0,792,615,177,792,776,16,0,792
685,685,461,254,715,697,18,0,715,615,177,792,776,16,0,792,615,177,792,776,16,0,792
686,686,461,256,717,697,20,0,717,616,177,793,777,16,0,793,616,177,793,777,16,0,793
687,687,461,256,717,697,20,0,717,617,177,794,778,16,0,794,617,177,794,778,16,0,794
688,688,461,256,717,697,20,0,717,617,177,794,778,16,0,794,617,177,794,778,16,0,794
689,689,461,256,717,697,20,0,717,617,177,794,778,16,0,794,617,177,794,778,16,0,794
690,690,461,256,717,697,20,0,717,617,177,794,778,16,0,794,617,177,794,778,16,0,794
691,691,461,256,717,697,20,0,717,618,177,795,779,16,0,795,618,177,795,779,16,0,795
692,692,461,256,717,697,20,0,717,618,177,795,779,16,0,795,618,177,795,779,16,0,795
693,693,461,256,717,697,20,0,717,618,177,795,779,16,0,795,618,177,795,779,16,0,795
694,694,461,256,717,697,20,0,717,618,177,795,779,16,0,795,618,177,795,779,16,0,795
695,695,461,256,717,697,20,0,717,620,177,797,781,16,0,797,620,177,797,781,16,0,797
696,696,462,256,718,698,20,0,718,620,177,797,781,16,0,797,620,177,797,781,16,0,797
697,697,462,256,718,698,20,0,718,620,177,797,781,16,0,797,620,177,797,781,16,0,797
698,698,462,256,718,698,20,0,718,620,177,797,781,16,0,797,620,177,797,781,16,0,797
699,699,462,256,718,698,20,0,718,620,177,797,781,16,0,797,620,177,797,781,16,0,797
700,700,462,256,718,698,20,0,718,620,177,797,781,16,0,797,620,177,797,781,16,0,797
701,701,462,256,718,698,20,0,718,620,177,797,781,16,0,797,620,177,797,781,16,0,797
702,702,462,256,718,698,20,0,718,620,177,797,781,16,0,797,620,177,797,781,16,0,797
703,703,462,256,718,698,20,0,718,620,177,797,781,16,0,797,620,177,797,781,16,0,797
704,704,462,256,718,698,20,0,718,620,177,797,781,16,0,797,620,177,797,781,16,0,797
705,705,462,256,718,698,20,0,718,620,177,797,781,16,0,797,620,177,797,781,16,0,797
706,706,462,257,719,699,20,0,719,620,177,797,781,16,0,797,620,177,797,781,16,0,797
707,707,462,257,719,699,20,0,719,620,177,797,781,16,0,797,620,177,797,781,16,0,797
708,708,462,257,719,699,20,0,719,621,177,798,782,16,0,798,621,177,798,782,16,0,798
709,709,462,257,719,699,20,0,719,621,177,798,782,16,0,798,621,177,798,782,16,0,798
710,710,462,257,719,699,20,0,719,621,177,798,782,16,0,798,621,177,798,782,16,0,798
711,711,462,257,719,699,20,0,719,621,177,798,782,16,0,798,621,177,798,782,16,0,798
712,712,462,257,719,699,20,0,719,621,177,798,782,16,0,798,621,177,798,782,16,0,798
713,713,462,257,719,699,20,0,719,621,177,798,782,16,0,798,621,177,798,782,16,0,798
714,714,462,257,719,699,20,0,719,621,178,799,783,16,0,799,621,178,799,783,16,0,799
715,715,462,257,719,699,20,0,719,623,178,801,785,16,0,801,623,178,801,785,16,0,801
716,716,462,257,719,699,20,0,719,623,179,802,786,16,0,802,623,179,802,786,16,0,802
717,717,462,257,719,699,20,0,719,623,179,802,786,16,0,802,623,179,802,786,16,0,802
718,718,462,257,719,699,20,0,719,623,179,802,786,16,0,802,623,179,802,786,16,0,802
719,719,463,257,720,700,20,0,720,624,179,803,787,16,0,803,624,179,803,787,16,0,803
720,720,463,257,720,700,20,0,720,624,180,804,788,16,0,804,624,180,804,788,16,0,804
721,721,463,257,720,700,20,0,720,625,180,805,789,16,0,805,625,180,805,789,16,0,805
722,722,463,257,720,700,20,0,720,625,181,806,790,16,0,806,625,181,806,790,16,0,806
723,723,463,257,720,700,20,0,720,626,181,807,791,16,0,807,626,181,807,791,16,0,807
724,724,463,257,720,700,20,0,720,626,181,807,791,16,0,807,626,181,807,791,16,0,807
725,725,463,257,720,700,20,0,720,626,181,807,791,16,0,807,626,181,807,791,16,0,807
726,726,463,257,720,700,20,0,720,626,182,808,792,16,0,808,626,182,808,792,16,0,808
727,727,464,257,721,701,20,0,721,626,182,808,792,16,0,808,626,182,808,792,16,0,808
728,728,464,257,721,701,20,0,721,626,182,808,792,16,0,808,626,182,808,792,16,0,808
729,729,464,257,721,701,20,0,721,626,182,808,792,16,0,808,626,182,808,792,16,0,808
730,730,464,257,721,701,20,0,721,626,182,808,792,16,0,808,626,182,808,792,16,0,808
731,731,464,257,721,701,20,0,721,626,182,808,792,16,0,808,626,182,808,792,16,0,808
732,732,464,257,721,701,20,0,721,626,183,809,793,16,0,809,626,183,809,793,16,0,809
733,733,464,257,721,701,20,0,721,626,183,809,793,16,0,809,626,183,809,793,16,0,809
734,734,464,257,721,701,20,0,721,626,183,809,793,16,0,809,626,183,809,793,16,0,809
735,735,464,257,721,701,20,0,721,626,183,809,793,16,0,809,626,183,809,793,16,0,809
736,736,464,257,721,701,20,0,721,627,183,810,794,16,0,810,627,183,810,794,16,0,810
737,737,464,257,721,701,20,0,721,627,183,810,794,16,0,810,627,183,810,794,16,0,810
738,738,464,257,721,701,20,0,721,627,183,810,794,16,0,810,627,183,810,794,16,0,810
739,739,464,257,721,701,20,0,721,627,183,810,794,16,0,810,627,183,810,794,16,0,810
740,740,465,257,722,702,20,0,722,628,183,811,795,16,0,811,628,183,811,795,16,0,811
741,741,465,257,722,702,20,0,722,628,183,811,795,16,0,811,628,183,811,795,16,0,811
742,742,465,258,723,703,20,0,723,628,184,812,796,16,0,812,628,184,812,796,16,0,812
743,743,465,258,723,703,20,0,723,628,184,812,796,16,0,812,628,184,812,796,16,0,812
744,744,465,258,723,703,20,0,723,628,184,812,796,16,0,812,628,184,812,796,16,0,812
745,745,465,258,723,703,20,0,723,629,185,814,798,16,0,814,629,185,814,798,16,0,814
746,746,465,258,723,703,20,0,723,629,185,814,798,16,0,814,629,185,814,798,16,0,814
747,747,465,258,723,703,20,0,723,629,185,814,798,16,0,814,629,185,814,798,16,0,814
748,748,465,258,723,703,20,0,723,629,185,814,798,16,0,814,629,185,814,798,16,0,814
749,749,465,258,723,703,20,0,723,629,185,814,798,16,0,814,629,185,814,798,16,0,814
750,750,465,258,723,703,20,0,723,629,185,814,798,16,0,814,629,185,814,798,16,0,814
751,751,465,258,723,703,20,0,723,629,185,814,798,16,0,814,629,185,814,798,16,0,814
752,752,465,258,723,703,20,0,723,629,185,814,798,16,0,814,629,185,814,798,16,0,814
753,753,465,258,723,703,20,0,723,630,185,815,799,16,0,815,630,185,815,799,16,0,815
754,754,465,258,723,703,20,0,723,630,185,815,799,16,0,815,630,185,815,799,16,0,815
755,755,465,258,723,703,20,0,723,630,186,816,800,16,0,816,630,186,816,800,16,0,816
756,756,465,258,723,703,20,0,723,631,186,817,801,16,0,817,631,186,817,801,16,0,817
757,757,465,258,723,703,20,0,723,631,186,817,801,16,0,817,631,186,817,801,16,0,817
758,758,465,258,723,703,20,0,723,631,186,817,801,16,0,817,631,186,817,801,16,0,817
759,759,466,258,724,704,20,0,724,631,186,817,801,16,0,817,631,186,817,801,16,0,817
760,760,466,258,724,704,20,0,724,631,186,817,801,16,0,817,631,186,817,801,16,0,817
761,761,467,259,726,706,20,0,726,631,186,817,801,16,0,817,631,186,817,801,16,0,817
762,762,467,259,726,706,20,0,726,631,186,817,801,16,0,817,631,186,817,801,16,0,817
763,763,467,260,727,707,20,0,727,631,186,817,801,16,0,817,631,186,817,801,16,0,817
764,764,467,260,727,707,20,0,727,632,186,818,802,16,0,818,632,186,818,802,16,0,818
765,765,467,260,727,707,20,0,727,633,186,819,803,16,0,819,633,186,819,803,16,0,819
766,766,467,260,727,707,20,0,727,633,186,819,803,16,0,819,633,186,819,803,16,0,819
767,767,467,260,727,707,20,0,727,633,186,819,803,16,0,819,633,186,819,803,16,0,819
768,768,467,260,727,707,20,0,727,633,186,819,803,16,0,819,633,186,819,803,16,0,819
769,769,467,260,727,707,20,0,727,633,187,820,804,16,0,820,633,187,820,804,16,0,820
770,770,467,260,727,707,20,0,727,633,187,820,804,16,0,820,633,187,820,804,16,0,820
771,771,469,260,729,709,20,0,729,633,187,820,804,16,0,820,633,187,820,804,16,0,820
772,772,469,260,729,709,20,0,729,634,187,821,805,16,0,821,634,187,821,805,16,0,821
773,773,470,260,730,710,20,0,730,634,187,821,805,16,0,821,634,187,821,805,16,0,821
774,774,470,260,730,710,20,0,730,634,187,821,805,16,0,821,634,187,821,805,16,0,821
775,775,470,260,730,710,20,0,730,634,187,821,805,16,0,821,634,187,821,805,16,0,821
776,776,470,260,730,710,20,0,730,634,187,821,805,16,0,821,634,187,821,805,16,0,821
777,777,471,260,731,711,20,0,731,634,187,821,805,16,0,821,634,187,821,805,16,0,821
778,778,471,260,731,711,20,0,731,634,187,821,805,16,0,821,634,187,821,805,16,0,821
779,779,471,260,731,711,20,0,731,634,187,821,805,16,0,821,634,187,821,805,16,0,821
780,780,471,260,731,711,20,0,731,634,187,821,805,16,0,821,634,187,821,805,16,0,821
781,781,471,260,731,711,20,0,731,634,187,821,805,16,0,821,634,187,821,805,16,0,821
782,782,472,261,733,713,20,0,733,635,187,822,806,16,0,822,635,187,822,806,16,0,822
783,783,472,261,733,713,20,0,733,635,187,822,806,16,0,822,635,187,822,806,16,0,822
784,784,472,262,734,714,20,0,734,635,187,822,806,16,0,822,635,187,822,806,16,0,822
785,785,472,262,734,714,20,0,734,635,187,822,806,16,0,822,635,187,822,806,16,0,822
786,786,472,262,734,714,20,0,734,635,187,822,806,16,0,822,635,187,822,806,16,0,822
787,787,472,262,734,714,20,0,734,635,187,822,806,16,0,822,635,187,822,806,16,0,822
788,788,472,262,734,714,20,0,734,635,187,822,806,16,0,822,635,187,822,806,16,0,822
789,789,472,262,734,714,20,0,734,635,187,822,806,16,0,822,635,187,822,806,16,0,822
790,790,472,262,734,714,20,0,734,635,187,822,806,16,0,822,635,187,822,806,16,0,822
791,791,472,262,734,714,20,0,734,636,187,823,807,16,0,823,636,187,823,807,16,0,823
792,792,472,262,734,714,20,0,734,636,187,823,807,16,0,823,636,187,823,807,16,0,823
793,793,472,262,734,714,20,0,734,636,187,823,807,16,0,823,636,187,823,807,16,0,823
794,794,472,262,734,714,20,0,734,638,187,825,809,16,0,825,638,187,825,809,16,0,825
795,795,472,262,734,714,20,0,734,638,187,825,809,16,0,825,638,187,825,809,16,0,825
796,796,472,262,734,714,20,0,734,638,187,825,809,16,0,825,638,187,825,809,16,0,825
797,797,473,262,735,715,20,0,735,638,187,825,809,16,0,825,638,187,825,809,16,0,825
798,798,473,262,735,715,20,0,735,638,187,825,809,16,0,825,638,187,825,809,16,0,825
799,799,473,262,735,715,20,0,735,638,187,825,809,16,0,825,638,187,825,809,16,0,825
800,800,473,262,735,715,20,0,735,638,187,825,809,16,0,825,638,187,825,809,16,0,825
801,801,473,262,735,715,20,0,735,638,187,825,809,16,0,825,638,187,825,809,16,0,825
802,802,473,262,735,715,20,0,735,638,187,825,809,16,0,825,638,187,825,809,16,0,825
803,803,473,262,735,715,20,0,735,638,187,825,809,16,0,825,638,187,825,809,16,0,825
804,804,473,262,735,715,20,0,735,638,187,825,809,16,0,825,638,187,825,809,16,0,825
805,805,473,262,735,715,20,0,735,638,187,825,809,16,0,825,638,187,825,809,16,0,825
806,806,473,262,735,715,20,0,735,638,187,825,809,16,0,825,638,187,825,809,16,0,825
807,807,473,262,735,715,20,0,735,639,187,826,810,16,0,826,639,187,826,810,16,0,826
808,808,473,262,735,715,20,0,735,639,187,826,810,16,0,826,639,187,826,810,16,0,826
809,809,473,262,735,715,20,0,735,639,187,826,810,16,0,826,639,187,826,810,16,0,826
810,810,473,262,735,715,20,0,735,639,187,826,810,16,0,826,639,187,826,810,16,0,826
811,811,473,262,735,715,20,0,735,639,187,826,810,16,0,826,639,187,826,810,16,0,826
812,812,473,262,735,715,20,0,735,640,187,827,811,16,0,827,640,187,827,811,16,0,827
813,813,473,262,735,715,20,0,735,640,187,827,811,16,0,827,640,187,827,811,16,0,827
814,814,473,262,735,715,20,0,735,640,187,827,811,16,0,827,640,187,827,811,16,0,827
815,815,473,262,735,715,20,0,735,643,187,830,814,16,0,830,643,187,830,814,16,0,830
816,816,473,262,735,715,20,0,735,643,187,830,814,16,0,830,643,187,830,814,16,0,830
817,817,474,262,736,716,20,0,736,643,188,831,815,16,0,831,643,188,831,815,16,0,831
818,818,475,262,737,717,20,0,737,644,188,832,816,16,0,832,644,188,832,816,16,0,832
819,819,475,262,737,717,20,0,737,645,188,833,817,16,0,833,645,188,833,817,16,0,833
820,820,475,262,737,717,20,0,737,645,188,833,817,16,0,833,645,188,833,817,16,0,833
821,821,475,262,737,717,20,0,737,645,188,833,817,16,0,833,645,188,833,817,16,0,833
822,822,475,262,737,717,20,0,737,646,188,834,818,16,0,834,646,188,834,818,16,0,834
823,823,475,262,737,717,20,0,737,647,188,835,819,16,0,835,647,188,835,819,16,0,835
824,824,476,262,738,718,20,0,738,647,188,835,819,16,0,835,647,188,835,819,16,0,835
825,825,476,262,738,718,20,0,738,647,188,835,819,16,0,835,647,188,835,819,16,0,835
826,826,476,262,738,718,20,0,738,647,188,835,819,16,0,835,647,188,835,819,16,0,835
827,827,476,262,738,718,20,0,738,647,188,835,819,16,0,835,647,188,835,819,16,0,835
828,828,476,262,738,718,20,0,738,647,188,835,819,16,0,835,647,188,835,819,16,0,835
829,829,476,262,738,718,20,0,738,647,188,835,819,16,0,835,647,188,835,819,16,0,835
830,830,476,262,738,718,20,0,738,647,188,835,819,16,0,835,647,188,835,819,16,0,835
831,831,476,262,738,718,20,0,738,647,188,835,819,16,0,835,647,188,835,819,16,0,835
832,832,476,262,738,718,20,0,738,648,188,836,820,16,0,836,648,188,836,820,16,0,836
833,833,476,262,738,718,20,0,738,648,188,836,820,16,0,836,648,188,836,820,16,0,836
834,834,476,262,738,718,20,0,738,648,188,836,820,16,0,836,648,188,836,820,16,0,836
835,835,476,262,738,718,20,0,738,648,188,836,820,16,0,836,648,188,836,820,16,0,836
836,836,476,262,738,718,20,0,738,648,188,836,820,16,0,836,648,188,836,820,16,0,836
837,837,476,262,738,718,20,0,738,648,188,836,820,16,0,836,648,188,836,820,16,0,836
838,838,476,262,738,718,20,0,738,648,188,836,820,16,0,836,648,188,836,820,16,0,836
839,839,476,262,738,718,20,0,738,649,188,837,821,16,0,837,649,188,837,821,16,0,837
840,840,476,262,738,718,20,0,738,649,188,837,821,16,0,837,649,188,837,821,16,0,837
841,841,476,262,738,718,20,0,738,651,188,839,823,16,0,839,651,188,839,823,16,0,839
842,842,476,263,739,719,20,0,739,651,188,839,823,16,0,839,651,188,839,823,16,0,839
843,843,476,263,739,719,20,0,739,651,188,839,823,16,0,839,651,188,839,823,16,0,839
844,844,476,263,739,719,20,0,739,651,188,839,823,16,0,839,651,188,839,823,16,0,839
845,845,476,263,739,719,20,0,739,651,188,839,823,16,0,839,651,188,839,823,16,0,839
846,846,476,263,739,719,20,0,739,651,188,839,823,16,0,839,651,188,839,823,16,0,839
847,847,476,263,739,719,20,0,739,651,188,839,823,16,0,839,651,188,839,823,16,0,839
848,848,476,263,739,719,20,0,739,651,188,839,823,16,0,839,651,188,839,823,16,0,839
849,849,476,263,739,719,20,0,739,651,188,839,823,16,0,839,651,188,839,823,16,0,839
850,850,476,263,739,719,20,0,739,651,188,839,823,16,0,839,651,188,839,823,16,0,839
851,851,476,263,739,719,20,0,739,652,188,840,824,16,0,840,652,188,840,824,16,0,840
852,852,476,263,739,719,20,0,739,652,188,840,824,16,0,840,652,188,840,824,16,0,840
853,853,476,263,739,719,20,0,739,652,188,840,824,16,0,840,652,188,840,824,16,0,840
854,854,476,263,739,719,20,0,739,652,188,840,824,16,0,840,652,188,840,824,16,0,840
855,855,476,263,739,719,20,0,739,653,188,841,825,16,0,841,653,188,841,825,16,0,841
856,856,477,263,740,720,20,0,740,653,189,842,826,16,0,842,653,189,842,826,16,0,842
857,857,478,263,741,721,20,0,741,654,189,843,827,16,0,843,654,189,843,827,16,0,843
858,858,478,263,741,721,20,0,741,655,189,844,828,16,0,844,655,189,844,828,16,0,844
859,859,478,263,741,721,20,0,741,655,189,844,828,16,0,844,655,189,844,828,16,0,844
860,860,478,264,742,722,20,0,742,655,190,845,829,16,0,845,655,190,845,829,16,0,845
861,861,478,264,742,722,20,0,742,655,190,845,829,16,0,845,655,190,845,829,16,0,845
862,862,478,264,742,722,20,0,742,655,190,845,829,16,0,845,655,190,845,829,16,0,845
863,863,479,264,743,723,20,0,743,655,190,845,829,16,0,845,655,190,845,829,16,0,845
864,864,479,264,743,723,20,0,743,656,190,846,830,16,0,846,656,190,846,830,16,0,846
865,865,479,264,743,723,20,0,743,656,190,846,830,16,0,846,656,190,846,830,16,0,846
866,866,479,264,743,723,20,0,743,656,191,847,831,16,0,847,656,191,847,831,16,0,847
867,867,479,264,743,723,20,0,743,656,191,847,831,16,0,847,656,191,847,831,16,0,847
868,868,479,264,743,723,20,0,743,656,191,847,831,16,0,847,656,191,847,831,16,0,847
869,869,479,264,743,723,20,0,743,656,191,847,831,16,0,847,656,191,847,831,16,0,847
870,870,479,264,743,723,20,0,743,656,191,847,831,16,0,847,656,191,847,831,16,0,847
871,871,479,264,743,723,20,0,743,657,191,848,832,16,0,848,657,191,848,832,16,0,848
872,872,479,264,743,723,20,0,743,657,191,848,832,16,0,848,657,191,848,832,16,0,848
873,873,479,264,743,723,20,0,743,657,191,848,832,16,0,848,657,191,848,832,16,0,848
874,874,479,264,743,723,20,0,743,657,191,848,832,16,0,848,657,191,848,832,16,0,848
875,875,479,264,743,723,20,0,743,658,191,849,833,16,0,849,658,191,849,833,16,0,849
876,876,479,264,743,723,20,0,743,658,191,849,833,16,0,849,658,191,849,833,16,0,849
877,877,479,264,743,723,20,0,743,658,192,850,834,16,0,850,658,192,850,834,16,0,850
878,878,479,264,743,723,20,0,743,658,192,850,834,16,0,850,658,192,850,834,16,0,850
879,879,479,264,743,723,20,0,743,659,192,851,835,16,0,851,659,192,851,835,16,0,851
880,880,479,264,743,723,20,0,743,659,192,851,835,16,0,851,659,192,851,835,16,0,851
881,881,479,264,743,723,20,0,743,659,192,851,835,16,0,851,659,192,851,835,16,0,851
882,882,479,264,743,723,20,0,743,659,193,852,836,16,0,852,659,193,852,836,16,0,852
883,883,479,264,743,723,20,0,743,659,193,852,836,16,0,852,659,193,852,836,16,0,852
884,884,479,264,743,723,20,0,743,659,193,852,836,16,0,852,659,193,852,836,16,0,852
885,885,479,264,743,723,20,0,743,659,193,852,836,16,0,852,659,193,852,836,16,0,852
886,886,479,264,743,723,20,0,743,660,193,853,837,16,0,853,660,193,853,837,16,0,853
887,887,479,264,743,723,20,0,743,660,193,853,837,16,0,853,660,193,853,837,16,0,853
888,888,479,264,743,723,20,0,743,660,193,853,837,16,0,853,660,193,853,837,16,0,853
889,889,480,264,744,724,20,0,744,660,193,853,837,16,0,853,660,193,853,837,16,0,853
890,890,480,264,744,724,20,0,744,660,193,853,837,16,0,853,660,193,853,837,16,0,853
891,891,480,264,744,724,20,0,744,660,194,854,838,16,0,854,660,194,854,838,16,0,854
892,892,480,264,744,724,20,0,744,660,194,854,838,16,0,854,660,194,854,838,16,0,854
893,893,480,264,744,724,20,0,744,660,194,854,838,16,0,854,660,194,854,838,16,0,854
894,894,480,264,744,724,20,0,744,660,194,854,838,16,0,854,660,194,854,838,16,0,854
895,895,480,264,744,724,20,0,744,660,194,854,838,16,0,854,660,194,854,838,16,0,854
896,896,480,264,744,724,20,0,744,660,194,854,838,16,0,854,660,194,854,838,16,0,854
897,897,481,264,745,725,20,0,745,660,194,854,838,16,0,854,660,194,854,838,16,0,854
898,898,481,265,746,726,20,0,746,661,194,855,839,16,0,855,661,194,855,839,16,0,855
899,899,482,265,747,727,20,0,747,661,194,855,839,16,0,855,661,194,855,839,16,0,855
