,cycle,population_active__t1,population_passive__t1,population_total__t1,mut_population_active__t1,mut_population_passive__t1,mut_population_total__t1,population_active__t2,population_passive__t2,population_total__t2,mut_population_active__t2,mut_population_passive__t2,mut_population_total__t2,population_active__t3,population_passive__t3,population_total__t3,mut_population_active__t3,mut_population_passive__t3,mut_population_total__t3
3309,3309,0,1004,1004,0,569,569,0,992,992,0,992,992,0,988,988,0,938,938
3310,3310,0,1004,1004,0,569,569,0,992,992,0,992,992,0,988,988,0,938,938
3311,3311,0,1004,1004,0,569,569,0,992,992,0,992,992,0,987,987,0,937,937
3312,3312,0,1005,1005,0,570,570,0,991,991,0,991,991,0,986,986,0,936,936
3313,3313,0,1006,1006,0,570,570,0,991,991,0,991,991,0,986,986,0,936,936
3314,3314,0,1006,1006,0,570,570,0,991,991,0,991,991,0,990,990,0,940,940
3315,3315,0,1006,1006,0,570,570,0,991,991,0,991,991,0,989,989,0,939,939
3316,3316,0,1006,1006,0,570,570,0,991,991,0,991,991,0,988,988,0,938,938
3317,3317,0,1006,1006,0,570,570,0,991,991,0,991,991,0,989,989,0,939,939
3318,3318,0,1006,1006,0,570,570,0,991,991,0,991,991,0,990,990,0,940,940
3319,3319,0,1006,1006,0,570,570,0,991,991,0,991,991,0,990,990,0,940,940
3320,3320,0,1006,1006,0,571,571,0,991,991,0,991,991,0,990,990,0,940,940
3321,3321,0,1007,1007,0,572,572,0,990,990,0,990,990,0,990,990,0,940,940
3322,3322,0,1007,1007,0,572,572,0,989,989,0,989,989,0,989,989,0,939,939
3323,3323,0,1007,1007,0,572,572,0,989,989,0,989,989,0,989,989,0,939,939
3324,3324,0,1007,1007,0,572,572,0,989,989,0,989,989,0,989,989,0,939,939
3325,3325,0,1008,1008,0,573,573,0,990,990,0,990,990,0,989,989,0,939,939
3326,3326,0,1008,1008,0,573,573,0,990,990,0,990,990,0,989,989,0,939,939
3327,3327,0,1008,1008,0,573,573,0,990,990,0,990,990,0,989,989,0,939,939
3328,3328,0,1008,1008,0,573,573,0,990,990,0,990,990,0,989,989,0,939,939
3329,3329,0,1009,1009,0,573,573,0,991,991,0,991,991,0,989,989,0,939,939
3330,3330,0,1009,1009,0,573,573,0,990,990,0,990,990,0,991,991,0,941,941
3331,3331,0,1009,1009,0,573,573,0,990,990,0,990,990,0,991,991,0,941,941
3332,3332,0,1009,1009,0,573,573,0,991,991,0,991,991,0,991,991,0,941,941
3333,3333,0,1009,1009,0,573,573,0,990,990,0,990,990,0,992,992,0,942,942
3334,3334,0,1009,1009,0,573,573,0,990,990,0,990,990,0,992,992,0,942,942
3335,3335,0,1009,1009,0,573,573,0,990,990,0,990,990,0,990,990,0,940,940
3336,3336,0,1009,1009,0,573,573,0,989,989,0,989,989,0,989,989,0,939,939
3337,3337,0,1008,1008,0,573,573,0,989,989,0,989,989,0,989,989,0,939,939
3338,3338,0,1009,1009,0,573,573,0,989,989,0,989,989,0,989,989,0,939,939
3339,3339,0,1009,1009,0,573,573,0,989,989,0,989,989,0,989,989,0,939,939
3340,3340,0,1009,1009,0,573,573,0,989,989,0,989,989,0,989,989,0,939,939
3341,3341,0,1010,1010,0,573,573,0,989,989,0,989,989,0,989,989,0,939,939
3342,3342,0,1010,1010,0,573,573,0,989,989,0,989,989,0,989,989,0,939,939
3343,3343,0,1010,1010,0,573,573,0,989,989,0,989,989,0,989,989,0,939,939
3344,3344,0,1010,1010,0,573,573,0,989,989,0,989,989,0,989,989,0,939,939
3345,3345,0,1010,1010,0,573,573,0,988,988,0,988,988,0,989,989,0,939,939
3346,3346,0,1010,1010,0,573,573,0,987,987,0,987,987,0,989,989,0,939,939
3347,3347,0,1010,1010,0,573,573,0,987,987,0,987,987,0,988,988,0,938,938
3348,3348,0,1010,1010,0,573,573,0,987,987,0,987,987,0,988,988,0,938,938
3349,3349,0,1010,1010,0,573,573,0,987,987,0,987,987,0,987,987,0,937,937
3350,3350,0,1011,1011,0,574,574,0,987,987,0,987,987,0,987,987,0,937,937
3351,3351,0,1011,1011,0,574,574,0,987,987,0,987,987,0,987,987,0,937,937
3352,3352,0,1010,1010,0,573,573,0,986,986,0,986,986,0,987,987,0,937,937
3353,3353,0,1010,1010,0,573,573,0,987,987,0,987,987,0,988,988,0,938,938
3354,3354,0,1009,1009,0,573,573,0,987,987,0,987,987,0,989,989,0,939,939
3355,3355,0,1010,1010,0,574,574,0,987,987,0,987,987,0,989,989,0,939,939
3356,3356,0,1010,1010,0,574,574,0,989,989,0,989,989,0,989,989,0,939,939
3357,3357,0,1011,1011,0,576,576,0,990,990,0,990,990,0,988,988,0,938,938
3358,3358,0,1011,1011,0,576,576,0,989,989,0,989,989,0,989,989,0,939,939
3359,3359,0,1011,1011,0,576,576,0,990,990,0,990,990,0,989,989,0,939,939
3360,3360,0,1010,1010,0,575,575,0,989,989,0,989,989,0,989,989,0,939,939
3361,3361,0,1010,1010,0,575,575,0,989,989,0,989,989,0,989,989,0,939,939
3362,3362,0,1009,1009,0,575,575,0,989,989,0,989,989,0,992,992,0,942,942
3363,3363,0,1009,1009,0,575,575,0,989,989,0,989,989,0,992,992,0,942,942
3364,3364,0,1009,1009,0,575,575,0,989,989,0,989,989,0,991,991,0,941,941
3365,3365,0,1010,1010,0,575,575,0,989,989,0,989,989,0,990,990,0,940,940
3366,3366,0,1010,1010,0,575,575,0,989,989,0,989,989,0,990,990,0,940,940
3367,3367,0,1011,1011,0,575,575,0,988,988,0,988,988,0,990,990,0,940,940
3368,3368,0,1012,1012,0,576,576,0,989,989,0,989,989,0,990,990,0,940,940
3369,3369,0,1012,1012,0,576,576,0,988,988,0,988,988,0,990,990,0,940,940
3370,3370,0,1012,1012,0,576,576,0,987,987,0,987,987,0,990,990,0,940,940
3371,3371,0,1012,1012,0,576,576,0,987,987,0,987,987,0,990,990,0,940,940
3372,3372,0,1012,1012,0,576,576,0,987,987,0,987,987,0,990,990,0,940,940
3373,3373,0,1012,1012,0,576,576,0,987,987,0,987,987,0,990,990,0,940,940
3374,3374,0,1012,1012,0,576,576,0,987,987,0,987,987,0,990,990,0,940,940
3375,3375,0,1012,1012,0,576,576,0,987,987,0,987,987,0,989,989,0,939,939
3376,3376,0,1012,1012,0,576,576,0,987,987,0,987,987,0,989,989,0,939,939
3377,3377,0,1012,1012,0,576,576,0,986,986,0,986,986,0,989,989,0,939,939
3378,3378,0,1011,1011,0,576,576,0,986,986,0,986,986,0,989,989,0,939,939
3379,3379,0,1010,1010,0,575,575,0,986,986,0,986,986,0,989,989,0,939,939
3380,3380,0,1010,1010,0,575,575,0,986,986,0,986,986,0,989,989,0,939,939
3381,3381,0,1010,1010,0,575,575,0,986,986,0,986,986,0,989,989,0,939,939
3382,3382,0,1009,1009,0,575,575,0,987,987,0,987,987,0,989,989,0,939,939
3383,3383,0,1009,1009,0,575,575,0,987,987,0,987,987,0,990,990,0,940,940
3384,3384,0,1009,1009,0,575,575,0,986,986,0,986,986,0,990,990,0,940,940
3385,3385,0,1009,1009,0,575,575,0,988,988,0,988,988,0,990,990,0,940,940
3386,3386,0,1009,1009,0,575,575,0,989,989,0,989,989,0,990,990,0,940,940
3387,3387,0,1009,1009,0,575,575,0,989,989,0,989,989,0,990,990,0,940,940
3388,3388,0,1009,1009,0,575,575,0,989,989,0,989,989,0,990,990,0,940,940
3389,3389,0,1009,1009,0,575,575,0,989,989,0,989,989,0,990,990,0,940,940
3390,3390,0,1009,1009,0,575,575,0,989,989,0,989,989,0,990,990,0,940,940
3391,3391,0,1009,1009,0,575,575,0,989,989,0,989,989,0,990,990,0,940,940
3392,3392,0,1009,1009,0,575,575,0,989,989,0,989,989,0,990,990,0,940,940
3393,3393,0,1009,1009,0,575,575,0,989,989,0,989,989,0,990,990,0,940,940
3394,3394,0,1010,1010,0,576,576,0,989,989,0,989,989,0,990,990,0,940,940
3395,3395,0,1011,1011,0,577,577,0,988,988,0,988,988,0,989,989,0,939,939
3396,3396,0,1011,1011,0,577,577,0,988,988,0,988,988,0,989,989,0,939,939
3397,3397,0,1011,1011,0,577,577,0,988,988,0,988,988,0,989,989,0,939,939
3398,3398,0,1011,1011,0,577,577,0,988,988,0,988,988,0,988,988,0,938,938
3399,3399,0,1011,1011,0,577,577,0,988,988,0,988,988,0,988,988,0,938,938
3400,3400,0,1011,1011,0,577,577,0,987,987,0,987,987,0,987,987,0,937,937
3401,3401,0,1011,1011,0,577,577,0,987,987,0,987,987,0,987,987,0,937,937
3402,3402,0,1011,1011,0,577,577,0,987,987,0,987,987,0,986,986,0,936,936
3403,3403,0,1011,1011,0,577,577,0,987,987,0,987,987,0,985,985,0,935,935
3404,3404,0,1010,1010,0,576,576,0,989,989,0,989,989,0,985,985,0,935,935
3405,3405,0,1011,1011,0,576,576,0,989,989,0,989,989,0,986,986,0,936,936
3406,3406,0,1011,1011,0,576,576,0,989,989,0,989,989,0,986,986,0,936,936
3407,3407,0,1010,1010,0,575,575,0,989,989,0,989,989,0,988,988,0,938,938
3408,3408,0,1010,1010,0,575,575,0,989,989,0,989,989,0,988,988,0,938,938
3409,3409,0,1010,1010,0,575,575,0,989,989,0,989,989,0,988,988,0,938,938
3410,3410,0,1010,1010,0,575,575,0,988,988,0,988,988,0,988,988,0,938,938
3411,3411,0,1010,1010,0,575,575,0,989,989,0,989,989,0,987,987,0,937,937
3412,3412,0,1010,1010,0,575,575,0,989,989,0,989,989,0,987,987,0,937,937
3413,3413,0,1010,1010,0,575,575,0,989,989,0,989,989,0,987,987,0,937,937
3414,3414,0,1010,1010,0,575,575,0,989,989,0,989,989,0,989,989,0,939,939
3415,3415,0,1010,1010,0,575,575,0,989,989,0,989,989,0,989,989,0,939,939
3416,3416,0,1010,1010,0,575,575,0,989,989,0,989,989,0,988,988,0,938,938
3417,3417,0,1009,1009,0,574,574,0,988,988,0,988,988,0,988,988,0,938,938
3418,3418,0,1009,1009,0,574,574,0,989,989,0,989,989,0,988,988,0,938,938
3419,3419,0,1010,1010,0,575,575,0,990,990,0,990,990,0,988,988,0,938,938
3420,3420,0,1010,1010,0,575,575,0,990,990,0,990,990,0,988,988,0,938,938
3421,3421,0,1010,1010,0,575,575,0,990,990,0,990,990,0,987,987,0,937,937
3422,3422,0,1009,1009,0,575,575,0,990,990,0,990,990,0,990,990,0,941,941
3423,3423,0,1009,1009,0,575,575,0,990,990,0,990,990,0,990,990,0,941,941
3424,3424,0,1009,1009,0,575,575,0,990,990,0,990,990,0,990,990,0,941,941
3425,3425,0,1009,1009,0,575,575,0,990,990,0,990,990,0,990,990,0,941,941
3426,3426,0,1009,1009,0,575,575,0,990,990,0,990,990,0,991,991,0,942,942
3427,3427,0,1009,1009,0,575,575,0,990,990,0,990,990,0,991,991,0,942,942
3428,3428,0,1008,1008,0,574,574,0,990,990,0,990,990,0,991,991,0,942,942
3429,3429,0,1008,1008,0,574,574,0,990,990,0,990,990,0,990,990,0,941,941
3430,3430,0,1008,1008,0,574,574,0,989,989,0,989,989,0,990,990,0,941,941
3431,3431,0,1008,1008,0,574,574,0,990,990,0,990,990,0,990,990,0,941,941
3432,3432,0,1008,1008,0,574,574,0,989,989,0,989,989,0,990,990,0,941,941
3433,3433,0,1008,1008,0,574,574,0,988,988,0,988,988,0,990,990,0,941,941
3434,3434,0,1007,1007,0,574,574,0,987,987,0,987,987,0,991,991,0,942,942
3435,3435,0,1007,1007,0,574,574,0,986,986,0,986,986,0,991,991,0,942,942
3436,3436,0,1007,1007,0,574,574,0,986,986,0,986,986,0,991,991,0,942,942
3437,3437,0,1007,1007,0,574,574,0,986,986,0,986,986,0,992,992,0,943,943
3438,3438,0,1007,1007,0,574,574,0,986,986,0,986,986,0,992,992,0,943,943
3439,3439,0,1007,1007,0,574,574,0,987,987,0,987,987,0,992,992,0,943,943
3440,3440,0,1006,1006,0,573,573,0,988,988,0,988,988,0,992,992,0,943,943
3441,3441,0,1006,1006,0,573,573,0,988,988,0,988,988,0,993,993,0,944,944
3442,3442,0,1005,1005,0,572,572,0,988,988,0,988,988,0,993,993,0,944,944
3443,3443,0,1005,1005,0,572,572,0,989,989,0,989,989,0,992,992,0,943,943
3444,3444,0,1005,1005,0,572,572,0,989,989,0,989,989,0,992,992,0,943,943
3445,3445,0,1005,1005,0,572,572,0,989,989,0,989,989,0,992,992,0,943,943
3446,3446,0,1004,1004,0,572,572,0,989,989,0,989,989,0,992,992,0,943,943
3447,3447,0,1004,1004,0,572,572,0,989,989,0,989,989,0,994,994,0,945,945
3448,3448,0,1004,1004,0,572,572,0,989,989,0,989,989,0,994,994,0,945,945
3449,3449,0,1004,1004,0,572,572,0,989,989,0,989,989,0,994,994,0,945,945
3450,3450,0,1004,1004,0,572,572,0,989,989,0,989,989,0,995,995,0,946,946
3451,3451,0,1004,1004,0,572,572,0,990,990,0,990,990,0,994,994,0,945,945
3452,3452,0,1004,1004,0,572,572,0,990,990,0,990,990,0,994,994,0,945,945
3453,3453,0,1004,1004,0,572,572,0,990,990,0,990,990,0,994,994,0,945,945
3454,3454,0,1004,1004,0,572,572,0,990,990,0,990,990,0,994,994,0,945,945
3455,3455,0,1004,1004,0,572,572,0,990,990,0,990,990,0,993,993,0,944,944
3456,3456,0,1005,1005,0,574,574,0,990,990,0,990,990,0,993,993,0,944,944
3457,3457,0,1005,1005,0,574,574,0,990,990,0,990,990,0,994,994,0,945,945
3458,3458,0,1005,1005,0,574,574,0,990,990,0,990,990,0,994,994,0,945,945
3459,3459,0,1005,1005,0,574,574,0,990,990,0,990,990,0,994,994,0,945,945
3460,3460,0,1005,1005,0,574,574,0,990,990,0,990,990,0,995,995,0,946,946
3461,3461,0,1005,1005,0,574,574,0,990,990,0,990,990,0,996,996,0,947,947
3462,3462,0,1005,1005,0,574,574,0,990,990,0,990,990,0,996,996,0,947,947
3463,3463,0,1005,1005,0,574,574,0,990,990,0,990,990,0,996,996,0,947,947
3464,3464,0,1006,1006,0,574,574,0,990,990,0,990,990,0,996,996,0,947,947
3465,3465,0,1005,1005,0,573,573,0,990,990,0,990,990,0,997,997,0,948,948
3466,3466,0,1005,1005,0,573,573,0,990,990,0,990,990,0,997,997,0,948,948
3467,3467,0,1005,1005,0,573,573,0,990,990,0,990,990,0,997,997,0,948,948
3468,3468,0,1005,1005,0,573,573,0,989,989,0,989,989,0,997,997,0,948,948
3469,3469,0,1004,1004,0,572,572,0,989,989,0,989,989,0,997,997,0,948,948
3470,3470,0,1004,1004,0,572,572,0,988,988,0,988,988,0,998,998,0,949,949
3471,3471,0,1004,1004,0,572,572,0,988,988,0,988,988,0,998,998,0,949,949
3472,3472,0,1004,1004,0,572,572,0,988,988,0,988,988,0,998,998,0,949,949
3473,3473,0,1004,1004,0,572,572,0,988,988,0,988,988,0,998,998,0,949,949
3474,3474,0,1004,1004,0,572,572,0,988,988,0,988,988,0,998,998,0,949,949
3475,3475,0,1004,1004,0,572,572,0,988,988,0,988,988,0,999,999,0,950,950
3476,3476,0,1004,1004,0,572,572,0,988,988,0,988,988,0,998,998,0,949,949
3477,3477,0,1003,1003,0,571,571,0,989,989,0,989,989,0,998,998,0,949,949
3478,3478,0,1003,1003,0,571,571,0,989,989,0,989,989,0,998,998,0,949,949
3479,3479,0,1003,1003,0,571,571,0,992,992,0,992,992,0,998,998,0,949,949
3480,3480,0,1003,1003,0,571,571,0,992,992,0,992,992,0,998,998,0,949,949
3481,3481,0,1003,1003,0,571,571,0,991,991,0,991,991,0,998,998,0,949,949
3482,3482,0,1003,1003,0,571,571,0,991,991,0,991,991,0,997,997,0,948,948
3483,3483,0,1003,1003,0,571,571,0,992,992,0,992,992,0,997,997,0,948,948
3484,3484,0,1004,1004,0,572,572,0,992,992,0,992,992,0,996,996,0,947,947
3485,3485,0,1005,1005,0,573,573,0,992,992,0,992,992,0,997,997,0,948,948
3486,3486,0,1004,1004,0,572,572,0,992,992,0,992,992,0,997,997,0,948,948
3487,3487,0,1004,1004,0,572,572,0,992,992,0,992,992,0,997,997,0,948,948
3488,3488,0,1005,1005,0,572,572,0,992,992,0,992,992,0,997,997,0,948,948
3489,3489,0,1005,1005,0,572,572,0,992,992,0,992,992,0,997,997,0,948,948
3490,3490,0,1005,1005,0,572,572,0,992,992,0,992,992,0,997,997,0,948,948
3491,3491,0,1004,1004,0,571,571,0,992,992,0,992,992,0,995,995,0,946,946
3492,3492,0,1004,1004,0,571,571,0,992,992,0,992,992,0,994,994,0,945,945
3493,3493,0,1004,1004,0,571,571,0,993,993,0,993,993,0,995,995,0,946,946
3494,3494,0,1004,1004,0,571,571,0,993,993,0,993,993,0,995,995,0,946,946
3495,3495,0,1004,1004,0,571,571,0,993,993,0,993,993,0,995,995,0,946,946
3496,3496,0,1004,1004,0,571,571,0,993,993,0,993,993,0,995,995,0,946,946
3497,3497,0,1004,1004,0,571,571,0,993,993,0,993,993,0,995,995,0,946,946
3498,3498,0,1004,1004,0,571,571,0,993,993,0,993,993,0,996,996,0,947,947
3499,3499,0,1004,1004,0,571,571,0,993,993,0,993,993,0,998,998,0,949,949
3500,3500,0,1004,1004,0,571,571,0,993,993,0,993,993,0,999,999,0,950,950
3501,3501,0,1005,1005,0,572,572,0,994,994,0,994,994,0,999,999,0,950,950
3502,3502,0,1005,1005,0,572,572,0,994,994,0,994,994,0,999,999,0,950,950
3503,3503,0,1005,1005,0,572,572,0,994,994,0,994,994,0,999,999,0,950,950
3504,3504,0,1005,1005,0,572,572,0,994,994,0,994,994,0,1000,1000,0,951,951
3505,3505,0,1005,1005,0,572,572,0,994,994,0,994,994,0,1000,1000,0,951,951
3506,3506,0,1004,1004,0,572,572,0,994,994,0,994,994,0,999,999,0,950,950
3507,3507,0,1004,1004,0,572,572,0,994,994,0,994,994,0,999,999,0,950,950
3508,3508,0,1004,1004,0,572,572,0,994,994,0,994,994,0,997,997,0,948,948
3509,3509,0,1004,1004,0,571,571,0,994,994,0,994,994,0,997,997,0,948,948
3510,3510,0,1003,1003,0,571,571,0,994,994,0,994,994,0,997,997,0,948,948
3511,3511,0,1003,1003,0,571,571,0,994,994,0,994,994,0,997,997,0,948,948
3512,3512,0,1005,1005,0,572,572,0,994,994,0,994,994,0,998,998,0,949,949
3513,3513,0,1005,1005,0,572,572,0,994,994,0,994,994,0,998,998,0,949,949
3514,3514,0,1004,1004,0,572,572,0,994,994,0,994,994,0,998,998,0,949,949
3515,3515,0,1004,1004,0,572,572,0,994,994,0,994,994,0,998,998,0,949,949
3516,3516,0,1004,1004,0,572,572,0,994,994,0,994,994,0,999,999,0,950,950
3517,3517,0,1004,1004,0,572,572,0,994,994,0,994,994,0,999,999,0,950,950
3518,3518,0,1002,1002,0,572,572,0,994,994,0,994,994,0,997,997,0,948,948
3519,3519,0,1001,1001,0,571,571,0,994,994,0,994,994,0,997,997,0,948,948
3520,3520,0,1001,1001,0,571,571,0,994,994,0,994,994,0,997,997,0,948,948
3521,3521,0,1001,1001,0,571,571,0,994,994,0,994,994,0,998,998,0,949,949
3522,3522,0,1001,1001,0,571,571,0,994,994,0,994,994,0,998,998,0,949,949
3523,3523,0,1001,1001,0,571,571,0,994,994,0,994,994,0,997,997,0,948,948
3524,3524,0,1001,1001,0,571,571,0,995,995,0,995,995,0,997,997,0,948,948
3525,3525,0,1001,1001,0,571,571,0,995,995,0,995,995,0,997,997,0,948,948
3526,3526,0,1001,1001,0,571,571,0,996,996,0,996,996,0,998,998,0,949,949
3527,3527,0,1001,1001,0,571,571,0,996,996,0,996,996,0,996,996,0,947,947
3528,3528,0,1002,1002,0,572,572,0,996,996,0,996,996,0,997,997,0,948,948
3529,3529,0,1002,1002,0,572,572,0,996,996,0,996,996,0,998,998,0,949,949
3530,3530,0,1001,1001,0,571,571,0,996,996,0,996,996,0,998,998,0,949,949
3531,3531,0,1002,1002,0,572,572,0,996,996,0,996,996,0,998,998,0,949,949
3532,3532,0,1002,1002,0,572,572,0,996,996,0,996,996,0,998,998,0,949,949
3533,3533,0,1002,1002,0,572,572,0,997,997,0,997,997,0,998,998,0,949,949
3534,3534,0,1002,1002,0,572,572,0,997,997,0,997,997,0,998,998,0,949,949
3535,3535,0,1002,1002,0,572,572,0,997,997,0,997,997,0,998,998,0,949,949
3536,3536,0,1002,1002,0,572,572,0,997,997,0,997,997,0,998,998,0,949,949
3537,3537,0,1003,1003,0,572,572,0,996,996,0,996,996,0,998,998,0,949,949
3538,3538,0,1002,1002,0,572,572,0,997,997,0,997,997,0,998,998,0,949,949
3539,3539,0,1002,1002,0,572,572,0,996,996,0,996,996,0,997,997,0,948,948
3540,3540,0,1001,1001,0,571,571,0,996,996,0,996,996,0,997,997,0,948,948
3541,3541,0,1001,1001,0,571,571,0,996,996,0,996,996,0,997,997,0,948,948
3542,3542,0,1001,1001,0,571,571,0,996,996,0,996,996,0,997,997,0,948,948
3543,3543,0,1001,1001,0,571,571,0,995,995,0,995,995,0,997,997,0,948,948
3544,3544,0,1003,1003,0,572,572,0,995,995,0,995,995,0,997,997,0,948,948
3545,3545,0,1003,1003,0,572,572,0,995,995,0,995,995,0,997,997,0,948,948
3546,3546,0,1003,1003,0,572,572,0,996,996,0,996,996,0,996,996,0,947,947
3547,3547,0,1003,1003,0,572,572,0,996,996,0,996,996,0,996,996,0,947,947
3548,3548,0,1003,1003,0,572,572,0,996,996,0,996,996,0,996,996,0,947,947
3549,3549,0,1004,1004,0,572,572,0,996,996,0,996,996,0,996,996,0,947,947
3550,3550,0,1004,1004,0,572,572,0,996,996,0,996,996,0,996,996,0,947,947
3551,3551,0,1002,1002,0,570,570,0,997,997,0,997,997,0,998,998,0,949,949
3552,3552,0,1002,1002,0,570,570,0,997,997,0,997,997,0,998,998,0,949,949
3553,3553,0,1002,1002,0,570,570,0,996,996,0,996,996,0,998,998,0,949,949
3554,3554,0,1001,1001,0,569,569,0,997,997,0,997,997,0,999,999,0,950,950
3555,3555,0,1001,1001,0,569,569,0,997,997,0,997,997,0,998,998,0,949,949
3556,3556,0,1001,1001,0,569,569,0,997,997,0,997,997,0,998,998,0,949,949
3557,3557,0,1001,1001,0,569,569,0,997,997,0,997,997,0,999,999,0,950,950
3558,3558,0,1001,1001,0,569,569,0,997,997,0,997,997,0,999,999,0,950,950
3559,3559,0,1001,1001,0,569,569,0,997,997,0,997,997,0,999,999,0,950,950
3560,3560,0,1001,1001,0,569,569,0,997,997,0,997,997,0,999,999,0,950,950
3561,3561,0,1001,1001,0,569,569,0,997,997,0,997,997,0,999,999,0,950,950
3562,3562,0,1000,1000,0,569,569,0,997,997,0,997,997,0,999,999,0,950,950
3563,3563,0,1000,1000,0,569,569,0,997,997,0,997,997,0,998,998,0,949,949
3564,3564,0,1000,1000,0,569,569,0,997,997,0,997,997,0,998,998,0,949,949
3565,3565,0,1000,1000,0,569,569,0,997,997,0,997,997,0,998,998,0,949,949
3566,3566,0,1000,1000,0,569,569,0,996,996,0,996,996,0,998,998,0,949,949
3567,3567,0,1000,1000,0,569,569,0,996,996,0,996,996,0,998,998,0,949,949
3568,3568,0,1000,1000,0,569,569,0,996,996,0,996,996,0,998,998,0,949,949
3569,3569,0,1000,1000,0,569,569,0,996,996,0,996,996,0,998,998,0,949,949
3570,3570,0,999,999,0,569,569,0,995,995,0,995,995,0,998,998,0,949,949
3571,3571,0,999,999,0,569,569,0,995,995,0,995,995,0,998,998,0,949,949
3572,3572,0,998,998,0,568,568,0,995,995,0,995,995,0,998,998,0,949,949
3573,3573,0,998,998,0,568,568,0,995,995,0,995,995,0,998,998,0,949,949
3574,3574,0,998,998,0,568,568,0,995,995,0,995,995,0,998,998,0,949,949
3575,3575,0,998,998,0,568,568,0,996,996,0,996,996,0,998,998,0,949,949
3576,3576,0,997,997,0,567,567,0,996,996,0,996,996,0,998,998,0,949,949
3577,3577,0,997,997,0,567,567,0,996,996,0,996,996,0,998,998,0,949,949
3578,3578,0,996,996,0,567,567,0,996,996,0,996,996,0,998,998,0,949,949
3579,3579,0,996,996,0,567,567,0,996,996,0,996,996,0,998,998,0,949,949
3580,3580,0,996,996,0,567,567,0,996,996,0,996,996,0,998,998,0,949,949
3581,3581,0,996,996,0,567,567,0,996,996,0,996,996,0,998,998,0,949,949
3582,3582,0,996,996,0,567,567,0,996,996,0,996,996,0,999,999,0,950,950
3583,3583,0,996,996,0,567,567,0,996,996,0,996,996,0,999,999,0,950,950
3584,3584,0,996,996,0,567,567,0,996,996,0,996,996,0,999,999,0,950,950
3585,3585,0,996,996,0,567,567,0,996,996,0,996,996,0,999,999,0,950,950
3586,3586,0,996,996,0,567,567,0,996,996,0,996,996,0,999,999,0,950,950
3587,3587,0,996,996,0,567,567,0,996,996,0,996,996,0,999,999,0,950,950
3588,3588,0,996,996,0,567,567,0,996,996,0,996,996,0,999,999,0,950,950
3589,3589,0,997,997,0,567,567,0,996,996,0,996,996,0,999,999,0,950,950
3590,3590,0,997,997,0,567,567,0,996,996,0,996,996,0,999,999,0,950,950
3591,3591,0,997,997,0,567,567,0,997,997,0,997,997,0,999,999,0,950,950
3592,3592,0,997,997,0,567,567,0,997,997,0,997,997,0,1000,1000,0,951,951
3593,3593,0,997,997,0,567,567,0,997,997,0,997,997,0,1001,1001,0,952,952
3594,3594,0,997,997,0,567,567,0,997,997,0,997,997,0,1000,1000,0,951,951
3595,3595,0,998,998,0,568,568,0,997,997,0,997,997,0,1000,1000,0,951,951
3596,3596,0,998,998,0,568,568,0,998,998,0,998,998,0,1000,1000,0,951,951
3597,3597,0,998,998,0,568,568,0,998,998,0,998,998,0,1000,1000,0,951,951
3598,3598,0,998,998,0,568,568,0,998,998,0,998,998,0,1002,1002,0,953,953
3599,3599,0,998,998,0,568,568,0,998,998,0,998,998,0,1003,1003,0,954,954
3600,3600,0,998,998,0,568,568,0,999,999,0,999,999,0,1003,1003,0,954,954
3601,3601,0,999,999,0,569,569,0,999,999,0,999,999,0,1003,1003,0,954,954
3602,3602,0,999,999,0,569,569,0,999,999,0,999,999,0,1003,1003,0,954,954
3603,3603,0,999,999,0,569,569,0,1000,1000,0,1000,1000,0,1004,1004,0,955,955
3604,3604,0,999,999,0,569,569,0,1000,1000,0,1000,1000,0,1004,1004,0,955,955
3605,3605,0,999,999,0,569,569,0,1000,1000,0,1000,1000,0,1004,1004,0,955,955
3606,3606,0,999,999,0,569,569,0,1001,1001,0,1001,1001,0,1005,1005,0,956,956
3607,3607,0,999,999,0,569,569,0,1002,1002,0,1002,1002,0,1004,1004,0,955,955
3608,3608,0,999,999,0,569,569,0,1002,1002,0,1002,1002,0,1004,1004,0,955,955
3609,3609,0,999,999,0,569,569,0,1002,1002,0,1002,1002,0,1004,1004,0,955,955
3610,3610,0,999,999,0,569,569,0,1002,1002,0,1002,1002,0,1004,1004,0,955,955
3611,3611,0,999,999,0,569,569,0,1001,1001,0,1001,1001,0,1004,1004,0,955,955
3612,3612,0,999,999,0,569,569,0,1001,1001,0,1001,1001,0,1004,1004,0,955,955
3613,3613,0,1000,1000,0,569,569,0,1000,1000,0,1000,1000,0,1005,1005,0,956,956
3614,3614,0,1000,1000,0,569,569,0,1000,1000,0,1000,1000,0,1005,1005,0,956,956
3615,3615,0,1000,1000,0,569,569,0,1000,1000,0,1000,1000,0,1005,1005,0,956,956
3616,3616,0,1000,1000,0,569,569,0,1000,1000,0,1000,1000,0,1005,1005,0,956,956
3617,3617,0,1000,1000,0,569,569,0,999,999,0,999,999,0,1004,1004,0,955,955
3618,3618,0,1000,1000,0,569,569,0,998,998,0,998,998,0,1004,1004,0,955,955
3619,3619,0,1000,1000,0,569,569,0,998,998,0,998,998,0,1004,1004,0,955,955
3620,3620,0,1000,1000,0,569,569,0,998,998,0,998,998,0,1005,1005,0,956,956
3621,3621,0,1001,1001,0,570,570,0,997,997,0,997,997,0,1005,1005,0,956,956
