,cycle,population_active__t1,population_passive__t1,population_total__t1,food_crates__t1,organism_positions__t1,population_active__t2,population_passive__t2,population_total__t2,food_crates__t2,organism_positions__t2,population_active__t3,population_passive__t3,population_total__t3,food_crates__t3,organism_positions__t3
550,550,0,6,6,"[[39, 45, 66.0], [45, 26, 58.0], [43, 5, 34.0], [30, 49, 16.0], [37, 7, 8.0]]","[[39, 42, 'passive'], [39, 45, 'passive'], [30, 49, 'passive'], [30, 48, 'passive'], [39, 39, 'passive'], [37, 45, 'passive']]",0,6,6,"[[24, 39, 40.0], [19, 46, 30.0], [26, 44, 22.0], [25, 32, 10.0], [46, 7, 8.0]]","[[19, 46, 'passive'], [15, 44, 'passive'], [23, 39, 'passive'], [9, 45, 'passive'], [14, 46, 'passive'], [6, 46, 'passive']]",0,6,6,"[[41, 39, 44.0], [7, 12, 30.0], [44, 13, 24.0], [34, 22, 10.0], [15, 1, 8.0]]","[[41, 40, 'passive'], [40, 39, 'passive'], [40, 41, 'passive'], [41, 40, 'passive'], [41, 39, 'passive'], [7, 11, 'passive']]"
551,551,0,6,6,"[[39, 45, 60.0], [45, 26, 60.0], [43, 5, 36.0], [30, 49, 10.0], [37, 7, 10.0]]","[[39, 45, 'passive'], [30, 49, 'passive'], [39, 44, 'passive'], [38, 45, 'passive'], [30, 49, 'passive'], [39, 43, 'passive']]",0,6,6,"[[24, 39, 42.0], [19, 46, 24.0], [26, 44, 24.0], [25, 32, 12.0], [46, 7, 10.0]]","[[19, 45, 'passive'], [16, 44, 'passive'], [9, 46, 'passive'], [19, 46, 'passive'], [19, 46, 'passive'], [23, 39, 'passive']]",0,6,6,"[[41, 39, 38.0], [7, 12, 32.0], [44, 13, 26.0], [34, 22, 12.0], [15, 1, 10.0]]","[[41, 40, 'passive'], [41, 41, 'passive'], [41, 39, 'passive'], [41, 39, 'passive'], [41, 39, 'passive'], [7, 12, 'passive']]"
552,552,0,6,6,"[[39, 45, 54.0], [45, 26, 62.0], [43, 5, 38.0], [37, 7, 12.0], [24, 0, 2.0]]","[[30, 49, 'passive'], [39, 45, 'passive'], [39, 45, 'passive'], [30, 49, 'passive'], [39, 45, 'passive'], [39, 45, 'passive']]",0,6,6,"[[24, 39, 44.0], [19, 46, 10.0], [26, 44, 26.0], [25, 32, 14.0], [46, 7, 12.0]]","[[19, 46, 'passive'], [19, 46, 'passive'], [19, 46, 'passive'], [17, 46, 'passive'], [9, 46, 'passive'], [24, 39, 'passive']]",0,6,6,"[[41, 39, 16.0], [7, 12, 26.0], [44, 13, 28.0], [34, 22, 14.0], [15, 1, 12.0]]","[[41, 39, 'passive'], [41, 39, 'passive'], [41, 39, 'passive'], [41, 39, 'passive'], [7, 12, 'passive'], [41, 39, 'passive']]"
553,553,0,6,6,"[[39, 45, 24.0], [45, 26, 64.0], [43, 5, 40.0], [37, 7, 14.0], [24, 0, 4.0]]","[[36, 46, 'passive'], [39, 45, 'passive'], [39, 45, 'passive'], [39, 45, 'passive'], [37, 47, 'passive'], [39, 45, 'passive']]",0,6,6,"[[24, 39, 38.0], [26, 44, 28.0], [25, 32, 16.0], [46, 7, 14.0], [15, 30, 2.0]]","[[19, 46, 'passive'], [19, 46, 'passive'], [12, 46, 'passive'], [19, 46, 'passive'], [24, 39, 'passive'], [24, 46, 'passive']]",0,6,6,"[[7, 12, 20.0], [44, 13, 30.0], [34, 22, 16.0], [15, 1, 14.0], [29, 11, 2.0]]","[[41, 39, 'passive'], [41, 39, 'passive'], [41, 39, 'passive'], [34, 39, 'passive'], [7, 12, 'passive'], [38, 38, 'passive']]"
554,554,0,6,6,"[[45, 26, 66.0], [43, 5, 42.0], [37, 7, 16.0], [24, 0, 6.0], [12, 14, 2.0]]","[[39, 45, 'passive'], [39, 45, 'passive'], [39, 45, 'passive'], [38, 46, 'passive'], [37, 44, 'passive'], [42, 29, 'passive']]",0,6,6,"[[24, 39, 32.0], [26, 44, 30.0], [25, 32, 18.0], [46, 7, 16.0], [15, 30, 4.0]]","[[26, 46, 'passive'], [20, 45, 'passive'], [24, 39, 'passive'], [19, 46, 'passive'], [23, 46, 'passive'], [12, 41, 'passive']]",0,6,6,"[[7, 12, 14.0], [44, 13, 32.0], [34, 22, 18.0], [15, 1, 16.0], [29, 11, 4.0]]","[[36, 34, 'passive'], [35, 26, 'passive'], [34, 29, 'passive'], [34, 38, 'passive'], [36, 33, 'passive'], [7, 12, 'passive']]"
555,555,0,6,6,"[[45, 26, 68.0], [43, 5, 44.0], [37, 7, 18.0], [24, 0, 8.0], [12, 14, 4.0]]","[[40, 40, 'passive'], [45, 28, 'passive'], [42, 29, 'passive'], [43, 36, 'passive'], [39, 37, 'passive'], [44, 28, 'passive']]",0,6,6,"[[24, 39, 26.0], [26, 44, 32.0], [25, 32, 20.0], [46, 7, 18.0], [15, 30, 6.0]]","[[21, 44, 'passive'], [23, 45, 'passive'], [26, 46, 'passive'], [24, 44, 'passive'], [12, 41, 'passive'], [24, 39, 'passive']]",0,6,6,"[[7, 12, 8.0], [44, 13, 34.0], [34, 22, 20.0], [15, 1, 18.0], [29, 11, 6.0]]","[[7, 12, 'passive'], [34, 23, 'passive'], [34, 24, 'passive'], [35, 26, 'passive'], [34, 38, 'passive'], [35, 24, 'passive']]"
556,556,0,6,6,"[[45, 26, 70.0], [43, 5, 46.0], [37, 7, 20.0], [24, 0, 10.0], [12, 14, 6.0]]","[[44, 27, 'passive'], [42, 28, 'passive'], [43, 35, 'passive'], [45, 28, 'passive'], [41, 39, 'passive'], [45, 33, 'passive']]",0,6,6,"[[24, 39, 20.0], [26, 44, 34.0], [25, 32, 22.0], [46, 7, 20.0], [15, 30, 8.0]]","[[26, 46, 'passive'], [24, 45, 'passive'], [25, 44, 'passive'], [24, 39, 'passive'], [13, 30, 'passive'], [25, 44, 'passive']]",0,6,6,"[[7, 12, 2.0], [44, 13, 36.0], [34, 22, 22.0], [15, 1, 20.0], [29, 11, 8.0]]","[[34, 30, 'passive'], [7, 12, 'passive'], [34, 23, 'passive'], [35, 23, 'passive'], [34, 23, 'passive'], [35, 22, 'passive']]"
557,557,0,6,6,"[[45, 26, 72.0], [43, 5, 48.0], [37, 7, 22.0], [24, 0, 12.0], [12, 14, 8.0]]","[[44, 36, 'passive'], [44, 26, 'passive'], [45, 26, 'passive'], [43, 30, 'passive'], [45, 28, 'passive'], [45, 32, 'passive']]",0,6,6,"[[24, 39, 14.0], [26, 44, 36.0], [25, 32, 24.0], [46, 7, 22.0], [15, 30, 10.0]]","[[25, 44, 'passive'], [26, 46, 'passive'], [25, 44, 'passive'], [26, 44, 'passive'], [14, 30, 'passive'], [24, 39, 'passive']]",0,6,6,"[[44, 13, 38.0], [34, 22, 24.0], [15, 1, 22.0], [29, 11, 10.0], [7, 50, 2.0]]","[[7, 12, 'passive'], [35, 22, 'passive'], [35, 22, 'passive'], [34, 23, 'passive'], [34, 23, 'passive'], [34, 22, 'passive']]"
558,558,0,6,6,"[[45, 26, 66.0], [43, 5, 50.0], [37, 7, 24.0], [24, 0, 14.0], [12, 14, 10.0]]","[[45, 26, 'passive'], [45, 31, 'passive'], [44, 30, 'passive'], [45, 26, 'passive'], [45, 26, 'passive'], [44, 35, 'passive']]",0,6,6,"[[24, 39, 8.0], [26, 44, 30.0], [25, 32, 26.0], [46, 7, 24.0], [15, 30, 12.0]]","[[24, 39, 'passive'], [26, 44, 'passive'], [26, 44, 'passive'], [26, 44, 'passive'], [26, 45, 'passive'], [15, 30, 'passive']]",0,6,6,"[[44, 13, 40.0], [34, 22, 18.0], [15, 1, 24.0], [29, 11, 12.0], [7, 50, 4.0]]","[[35, 22, 'passive'], [34, 22, 'passive'], [14, 4, 'passive'], [34, 23, 'passive'], [34, 22, 'passive'], [34, 22, 'passive']]"
559,559,0,6,6,"[[45, 26, 44.0], [43, 5, 52.0], [37, 7, 26.0], [24, 0, 16.0], [12, 14, 12.0]]","[[45, 31, 'passive'], [44, 26, 'passive'], [45, 26, 'passive'], [45, 28, 'passive'], [45, 26, 'passive'], [45, 26, 'passive']]",0,6,6,"[[24, 39, 2.0], [26, 44, 8.0], [25, 32, 28.0], [46, 7, 26.0], [15, 30, 6.0]]","[[26, 44, 'passive'], [15, 30, 'passive'], [26, 45, 'passive'], [24, 39, 'passive'], [26, 44, 'passive'], [26, 44, 'passive']]",0,6,6,"[[44, 13, 42.0], [15, 1, 26.0], [29, 11, 14.0], [7, 50, 6.0], [31, 44, 2.0]]","[[35, 22, 'passive'], [15, 3, 'passive'], [34, 22, 'passive'], [34, 22, 'passive'], [34, 22, 'passive'], [30, 16, 'passive']]"
560,560,0,6,6,"[[45, 26, 22.0], [43, 5, 54.0], [37, 7, 28.0], [24, 0, 18.0], [12, 14, 14.0]]","[[45, 26, 'passive'], [45, 28, 'passive'], [45, 27, 'passive'], [44, 26, 'passive'], [45, 26, 'passive'], [45, 26, 'passive']]",0,6,6,"[[25, 32, 30.0], [46, 7, 28.0], [15, 30, 0.0], [45, 1, 2.0], [17, 16, 2.0]]","[[15, 30, 'passive'], [26, 45, 'passive'], [26, 44, 'passive'], [26, 44, 'passive'], [24, 39, 'passive'], [26, 36, 'passive']]",0,6,6,"[[44, 13, 44.0], [15, 1, 28.0], [29, 11, 16.0], [7, 50, 8.0], [31, 44, 4.0]]","[[29, 13, 'passive'], [15, 1, 'passive'], [35, 17, 'passive'], [30, 12, 'passive'], [32, 21, 'passive'], [32, 14, 'passive']]"
561,561,0,6,6,"[[43, 5, 56.0], [37, 7, 30.0], [24, 0, 20.0], [12, 14, 16.0], [31, 3, 2.0]]","[[45, 26, 'passive'], [45, 26, 'passive'], [45, 26, 'passive'], [45, 26, 'passive'], [45, 27, 'passive'], [39, 17, 'passive']]",0,6,6,"[[25, 32, 32.0], [46, 7, 30.0], [45, 1, 4.0], [17, 16, 4.0], [5, 48, 2.0]]","[[15, 30, 'passive'], [26, 37, 'passive'], [25, 43, 'passive'], [25, 32, 'passive'], [24, 33, 'passive'], [25, 32, 'passive']]",0,6,6,"[[44, 13, 46.0], [15, 1, 22.0], [29, 11, 18.0], [7, 50, 10.0], [31, 44, 6.0]]","[[29, 11, 'passive'], [15, 1, 'passive'], [30, 13, 'passive'], [32, 11, 'passive'], [29, 13, 'passive'], [32, 17, 'passive']]"
562,562,0,6,6,"[[43, 5, 58.0], [37, 7, 32.0], [24, 0, 22.0], [12, 14, 18.0], [31, 3, 4.0]]","[[38, 7, 'passive'], [39, 23, 'passive'], [43, 19, 'passive'], [45, 10, 'passive'], [37, 22, 'passive'], [41, 9, 'passive']]",0,6,6,"[[25, 32, 18.0], [46, 7, 32.0], [45, 1, 6.0], [17, 16, 6.0], [5, 48, 4.0]]","[[25, 32, 'passive'], [25, 32, 'passive'], [25, 32, 'passive'], [25, 35, 'passive'], [26, 37, 'passive'], [22, 30, 'passive']]",0,6,6,"[[44, 13, 48.0], [15, 1, 16.0], [29, 11, 12.0], [7, 50, 12.0], [31, 44, 8.0]]","[[29, 11, 'passive'], [29, 12, 'passive'], [31, 11, 'passive'], [29, 13, 'passive'], [15, 1, 'passive'], [29, 11, 'passive']]"
563,563,0,6,6,"[[43, 5, 60.0], [37, 7, 34.0], [24, 0, 24.0], [12, 14, 20.0], [31, 3, 6.0]]","[[37, 19, 'passive'], [43, 6, 'passive'], [37, 20, 'passive'], [40, 17, 'passive'], [37, 7, 'passive'], [44, 5, 'passive']]",0,6,6,"[[46, 7, 34.0], [45, 1, 8.0], [17, 16, 8.0], [5, 48, 6.0], [27, 11, 2.0]]","[[25, 36, 'passive'], [22, 32, 'passive'], [25, 32, 'passive'], [25, 32, 'passive'], [25, 32, 'passive'], [28, 35, 'passive']]",0,6,6,"[[44, 13, 50.0], [15, 1, 10.0], [7, 50, 14.0], [31, 44, 10.0], [49, 49, 2.0]]","[[29, 11, 'passive'], [30, 11, 'passive'], [29, 13, 'passive'], [29, 11, 'passive'], [29, 11, 'passive'], [15, 1, 'passive']]"
564,564,0,6,6,"[[43, 5, 62.0], [37, 7, 28.0], [24, 0, 26.0], [12, 14, 22.0], [31, 3, 8.0]]","[[37, 17, 'passive'], [37, 18, 'passive'], [43, 5, 'passive'], [43, 5, 'passive'], [39, 15, 'passive'], [37, 7, 'passive']]",0,6,6,"[[46, 7, 36.0], [45, 1, 10.0], [17, 16, 10.0], [5, 48, 8.0], [27, 11, 4.0]]","[[20, 28, 'passive'], [18, 22, 'passive'], [22, 24, 'passive'], [21, 26, 'passive'], [22, 16, 'passive'], [24, 23, 'passive']]",0,6,6,"[[44, 13, 52.0], [15, 1, 4.0], [7, 50, 16.0], [31, 44, 12.0], [49, 49, 4.0]]","[[36, 13, 'passive'], [15, 1, 'passive'], [43, 12, 'passive'], [39, 12, 'passive'], [33, 11, 'passive'], [36, 13, 'passive']]"
565,565,0,6,6,"[[43, 5, 48.0], [37, 7, 22.0], [24, 0, 28.0], [12, 14, 24.0], [31, 3, 10.0]]","[[38, 7, 'passive'], [43, 5, 'passive'], [37, 7, 'passive'], [37, 10, 'passive'], [43, 5, 'passive'], [37, 7, 'passive']]",0,6,6,"[[46, 7, 38.0], [45, 1, 12.0], [17, 16, 12.0], [5, 48, 10.0], [27, 11, 6.0]]","[[18, 19, 'passive'], [18, 26, 'passive'], [22, 20, 'passive'], [17, 19, 'passive'], [20, 16, 'passive'], [21, 22, 'passive']]",0,6,6,"[[44, 13, 54.0], [7, 50, 18.0], [31, 44, 14.0], [49, 49, 6.0], [6, 1, 2.0]]","[[43, 12, 'passive'], [33, 12, 'passive'], [38, 13, 'passive'], [41, 13, 'passive'], [40, 12, 'passive'], [15, 1, 'passive']]"
566,566,0,6,6,"[[43, 5, 34.0], [37, 7, 8.0], [24, 0, 30.0], [12, 14, 26.0], [31, 3, 12.0]]","[[37, 7, 'passive'], [37, 7, 'passive'], [37, 7, 'passive'], [37, 7, 'passive'], [43, 5, 'passive'], [43, 5, 'passive']]",0,6,6,"[[46, 7, 40.0], [45, 1, 14.0], [17, 16, 14.0], [5, 48, 12.0], [27, 11, 8.0]]","[[17, 16, 'passive'], [17, 25, 'passive'], [18, 19, 'passive'], [17, 18, 'passive'], [21, 18, 'passive'], [17, 16, 'passive']]",0,6,6,"[[44, 13, 56.0], [7, 50, 20.0], [31, 44, 16.0], [49, 49, 8.0], [6, 1, 4.0]]","[[38, 13, 'passive'], [43, 13, 'passive'], [38, 13, 'passive'], [13, 1, 'passive'], [42, 13, 'passive'], [43, 12, 'passive']]"
567,567,0,6,6,"[[43, 5, 20.0], [24, 0, 32.0], [12, 14, 28.0], [31, 3, 14.0], [2, 27, 2.0]]","[[37, 7, 'passive'], [37, 7, 'passive'], [37, 5, 'passive'], [43, 5, 'passive'], [43, 5, 'passive'], [37, 6, 'passive']]",0,6,6,"[[46, 7, 42.0], [45, 1, 16.0], [5, 48, 14.0], [27, 11, 10.0], [44, 19, 2.0]]","[[17, 16, 'passive'], [17, 19, 'passive'], [17, 16, 'passive'], [17, 16, 'passive'], [19, 16, 'passive'], [23, 22, 'passive']]",0,6,6,"[[44, 13, 58.0], [7, 50, 22.0], [31, 44, 18.0], [49, 49, 10.0], [6, 1, 6.0]]","[[13, 1, 'passive'], [43, 13, 'passive'], [41, 13, 'passive'], [43, 13, 'passive'], [43, 13, 'passive'], [44, 12, 'passive']]"
568,568,0,6,6,"[[43, 5, 6.0], [24, 0, 34.0], [12, 14, 30.0], [31, 3, 16.0], [2, 27, 4.0]]","[[43, 5, 'passive'], [42, 5, 'passive'], [43, 5, 'passive'], [41, 6, 'passive'], [41, 5, 'passive'], [39, 7, 'passive']]",0,6,6,"[[46, 7, 44.0], [45, 1, 18.0], [5, 48, 16.0], [27, 11, 12.0], [44, 19, 4.0]]","[[26, 15, 'passive'], [17, 12, 'passive'], [26, 17, 'passive'], [23, 12, 'passive'], [17, 13, 'passive'], [27, 11, 'passive']]",0,6,6,"[[44, 13, 60.0], [7, 50, 24.0], [31, 44, 20.0], [49, 49, 12.0], [6, 1, 8.0]]","[[43, 13, 'passive'], [8, 1, 'passive'], [44, 13, 'passive'], [42, 13, 'passive'], [44, 13, 'passive'], [43, 13, 'passive']]"
569,569,0,6,6,"[[24, 0, 36.0], [12, 14, 32.0], [31, 3, 18.0], [2, 27, 6.0], [6, 20, 2.0]]","[[43, 5, 'passive'], [43, 5, 'passive'], [31, 5, 'passive'], [37, 3, 'passive'], [37, 4, 'passive'], [31, 7, 'passive']]",0,6,6,"[[46, 7, 46.0], [45, 1, 20.0], [5, 48, 18.0], [27, 11, 6.0], [44, 19, 6.0]]","[[27, 11, 'passive'], [26, 15, 'passive'], [23, 12, 'passive'], [18, 12, 'passive'], [24, 11, 'passive'], [27, 11, 'passive']]",0,6,6,"[[44, 13, 46.0], [7, 50, 26.0], [31, 44, 22.0], [49, 49, 14.0], [6, 1, 10.0]]","[[8, 1, 'passive'], [44, 13, 'passive'], [44, 13, 'passive'], [43, 13, 'passive'], [44, 13, 'passive'], [42, 13, 'passive']]"
570,570,0,6,6,"[[24, 0, 38.0], [12, 14, 34.0], [31, 3, 20.0], [2, 27, 8.0], [6, 20, 4.0]]","[[35, 3, 'passive'], [37, 3, 'passive'], [32, 4, 'passive'], [40, 4, 'passive'], [31, 5, 'passive'], [31, 4, 'passive']]",0,6,6,"[[46, 7, 48.0], [45, 1, 22.0], [5, 48, 20.0], [44, 19, 8.0], [27, 46, 2.0]]","[[26, 11, 'passive'], [27, 13, 'passive'], [23, 11, 'passive'], [27, 11, 'passive'], [27, 11, 'passive'], [44, 14, 'passive']]",0,6,6,"[[44, 13, 24.0], [7, 50, 28.0], [31, 44, 24.0], [49, 49, 16.0], [6, 1, 12.0]]","[[42, 13, 'passive'], [43, 13, 'passive'], [44, 13, 'passive'], [44, 13, 'passive'], [44, 13, 'passive'], [6, 1, 'passive']]"
571,571,0,6,6,"[[24, 0, 40.0], [12, 14, 36.0], [31, 3, 22.0], [2, 27, 10.0], [6, 20, 6.0]]","[[38, 3, 'passive'], [35, 3, 'passive'], [31, 3, 'passive'], [33, 3, 'passive'], [31, 4, 'passive'], [32, 3, 'passive']]",0,6,6,"[[46, 7, 50.0], [45, 1, 24.0], [5, 48, 22.0], [44, 19, 10.0], [27, 46, 4.0]]","[[41, 13, 'passive'], [35, 13, 'passive'], [31, 13, 'passive'], [42, 14, 'passive'], [32, 13, 'passive'], [44, 18, 'passive']]",0,6,6,"[[7, 50, 30.0], [31, 44, 26.0], [49, 49, 18.0], [6, 1, 6.0], [40, 42, 2.0]]","[[44, 13, 'passive'], [43, 13, 'passive'], [44, 13, 'passive'], [44, 13, 'passive'], [43, 13, 'passive'], [6, 1, 'passive']]"
572,572,0,6,6,"[[24, 0, 42.0], [12, 14, 38.0], [31, 3, 16.0], [2, 27, 12.0], [6, 20, 8.0]]","[[31, 3, 'passive'], [32, 3, 'passive'], [31, 3, 'passive'], [34, 3, 'passive'], [32, 3, 'passive'], [31, 3, 'passive']]",0,6,6,"[[46, 7, 52.0], [45, 1, 26.0], [5, 48, 24.0], [44, 19, 12.0], [27, 46, 6.0]]","[[42, 17, 'passive'], [44, 18, 'passive'], [31, 15, 'passive'], [35, 15, 'passive'], [39, 15, 'passive'], [43, 14, 'passive']]",0,6,6,"[[7, 50, 32.0], [31, 44, 28.0], [49, 49, 20.0], [6, 1, 0.0], [40, 42, 4.0]]","[[6, 1, 'passive'], [43, 27, 'passive'], [43, 38, 'passive'], [41, 13, 'passive'], [43, 36, 'passive'], [42, 36, 'passive']]"
573,573,0,6,6,"[[24, 0, 44.0], [12, 14, 40.0], [2, 27, 14.0], [6, 20, 10.0], [42, 38, 2.0]]","[[31, 3, 'passive'], [34, 3, 'passive'], [31, 3, 'passive'], [31, 3, 'passive'], [31, 3, 'passive'], [27, 0, 'passive']]",0,6,6,"[[46, 7, 54.0], [45, 1, 28.0], [5, 48, 26.0], [44, 19, 14.0], [27, 46, 8.0]]","[[43, 19, 'passive'], [43, 17, 'passive'], [37, 17, 'passive'], [44, 19, 'passive'], [44, 14, 'passive'], [44, 19, 'passive']]",0,6,6,"[[7, 50, 34.0], [31, 44, 30.0], [49, 49, 22.0], [40, 42, 6.0], [0, 30, 2.0]]","[[41, 36, 'passive'], [41, 35, 'passive'], [6, 1, 'passive'], [43, 35, 'passive'], [42, 39, 'passive'], [42, 39, 'passive']]"
574,574,0,6,6,"[[24, 0, 46.0], [12, 14, 42.0], [2, 27, 16.0], [6, 20, 12.0], [42, 38, 4.0]]","[[25, 0, 'passive'], [28, 1, 'passive'], [30, 1, 'passive'], [29, 2, 'passive'], [25, 2, 'passive'], [26, 1, 'passive']]",0,6,6,"[[46, 7, 56.0], [45, 1, 30.0], [5, 48, 28.0], [27, 46, 10.0], [43, 33, 2.0]]","[[44, 19, 'passive'], [43, 17, 'passive'], [44, 19, 'passive'], [44, 19, 'passive'], [43, 17, 'passive'], [44, 13, 'passive']]",0,6,6,"[[7, 50, 36.0], [31, 44, 32.0], [49, 49, 24.0], [40, 42, 8.0], [0, 30, 4.0]]","[[42, 42, 'passive'], [41, 36, 'passive'], [41, 37, 'passive'], [6, 24, 'passive'], [40, 38, 'passive'], [42, 42, 'passive']]"
575,575,0,6,6,"[[24, 0, 48.0], [12, 14, 44.0], [2, 27, 18.0], [6, 20, 14.0], [42, 38, 6.0]]","[[25, 0, 'passive'], [24, 0, 'passive'], [25, 0, 'passive'], [26, 0, 'passive'], [25, 2, 'passive'], [27, 2, 'passive']]",0,6,6,"[[46, 7, 58.0], [45, 1, 32.0], [5, 48, 30.0], [27, 46, 12.0], [43, 33, 4.0]]","[[46, 14, 'passive'], [46, 12, 'passive'], [46, 15, 'passive'], [45, 12, 'passive'], [45, 8, 'passive'], [44, 11, 'passive']]",0,6,6,"[[7, 50, 38.0], [31, 44, 34.0], [49, 49, 26.0], [40, 42, 10.0], [0, 30, 6.0]]","[[42, 42, 'passive'], [40, 40, 'passive'], [5, 27, 'passive'], [40, 39, 'passive'], [41, 42, 'passive'], [40, 41, 'passive']]"
576,576,0,6,6,"[[24, 0, 42.0], [12, 14, 46.0], [2, 27, 20.0], [6, 20, 16.0], [42, 38, 8.0]]","[[26, 0, 'passive'], [24, 0, 'passive'], [24, 2, 'passive'], [24, 0, 'passive'], [24, 0, 'passive'], [26, 0, 'passive']]",0,6,6,"[[46, 7, 60.0], [45, 1, 34.0], [5, 48, 32.0], [27, 46, 14.0], [43, 33, 6.0]]","[[46, 8, 'passive'], [46, 11, 'passive'], [46, 9, 'passive'], [46, 10, 'passive'], [46, 12, 'passive'], [46, 11, 'passive']]",0,6,6,"[[7, 50, 40.0], [31, 44, 36.0], [49, 49, 28.0], [40, 42, 12.0], [0, 30, 8.0]]","[[4, 30, 'passive'], [41, 42, 'passive'], [40, 41, 'passive'], [42, 42, 'passive'], [40, 42, 'passive'], [40, 40, 'passive']]"
577,577,0,6,6,"[[24, 0, 20.0], [12, 14, 48.0], [2, 27, 22.0], [6, 20, 18.0], [42, 38, 10.0]]","[[24, 0, 'passive'], [24, 0, 'passive'], [24, 0, 'passive'], [26, 0, 'passive'], [24, 1, 'passive'], [24, 0, 'passive']]",0,6,6,"[[46, 7, 62.0], [45, 1, 36.0], [5, 48, 34.0], [27, 46, 16.0], [43, 33, 8.0]]","[[46, 9, 'passive'], [46, 8, 'passive'], [46, 9, 'passive'], [46, 7, 'passive'], [46, 8, 'passive'], [46, 8, 'passive']]",0,6,6,"[[7, 50, 42.0], [31, 44, 38.0], [49, 49, 30.0], [40, 42, 6.0], [0, 30, 10.0]]","[[41, 42, 'passive'], [1, 30, 'passive'], [40, 42, 'passive'], [42, 42, 'passive'], [40, 42, 'passive'], [40, 40, 'passive']]"
578,578,0,6,6,"[[12, 14, 50.0], [2, 27, 24.0], [6, 20, 20.0], [42, 38, 12.0], [5, 37, 2.0]]","[[24, 0, 'passive'], [24, 0, 'passive'], [24, 0, 'passive'], [26, 2, 'passive'], [15, 0, 'passive'], [23, 3, 'passive']]",0,6,6,"[[46, 7, 56.0], [45, 1, 38.0], [5, 48, 36.0], [27, 46, 18.0], [43, 33, 10.0]]","[[46, 7, 'passive'], [46, 8, 'passive'], [46, 8, 'passive'], [46, 7, 'passive'], [46, 7, 'passive'], [46, 8, 'passive']]",0,6,6,"[[7, 50, 44.0], [31, 44, 40.0], [49, 49, 32.0], [0, 30, 12.0], [14, 48, 2.0]]","[[40, 42, 'passive'], [1, 30, 'passive'], [40, 40, 'passive'], [36, 44, 'passive'], [40, 42, 'passive'], [49, 44, 'passive']]"
579,579,0,6,6,"[[12, 14, 52.0], [2, 27, 26.0], [6, 20, 22.0], [42, 38, 14.0], [5, 37, 4.0]]","[[15, 5, 'passive'], [21, 3, 'passive'], [22, 6, 'passive'], [13, 7, 'passive'], [15, 5, 'passive'], [16, 8, 'passive']]",0,6,6,"[[46, 7, 34.0], [45, 1, 40.0], [5, 48, 38.0], [27, 46, 20.0], [43, 33, 12.0]]","[[46, 8, 'passive'], [46, 7, 'passive'], [46, 7, 'passive'], [46, 8, 'passive'], [46, 7, 'passive'], [46, 7, 'passive']]",0,6,6,"[[7, 50, 46.0], [31, 44, 42.0], [49, 49, 34.0], [0, 30, 14.0], [14, 48, 4.0]]","[[49, 46, 'passive'], [1, 30, 'passive'], [33, 44, 'passive'], [34, 44, 'passive'], [40, 42, 'passive'], [34, 42, 'passive']]"
580,580,0,6,6,"[[12, 14, 54.0], [2, 27, 28.0], [6, 20, 24.0], [42, 38, 16.0], [5, 37, 6.0]]","[[13, 14, 'passive'], [13, 7, 'passive'], [19, 7, 'passive'], [15, 14, 'passive'], [14, 8, 'passive'], [18, 13, 'passive']]",0,6,6,"[[46, 7, 4.0], [45, 1, 42.0], [5, 48, 40.0], [27, 46, 22.0], [43, 33, 14.0]]","[[46, 7, 'passive'], [46, 7, 'passive'], [46, 7, 'passive'], [46, 7, 'passive'], [46, 7, 'passive'], [46, 7, 'passive']]",0,6,6,"[[7, 50, 48.0], [31, 44, 44.0], [49, 49, 36.0], [0, 30, 16.0], [14, 48, 6.0]]","[[49, 47, 'passive'], [32, 44, 'passive'], [37, 43, 'passive'], [33, 44, 'passive'], [32, 42, 'passive'], [1, 30, 'passive']]"
581,581,0,6,6,"[[12, 14, 56.0], [2, 27, 30.0], [6, 20, 26.0], [42, 38, 18.0], [5, 37, 8.0]]","[[19, 12, 'passive'], [14, 8, 'passive'], [15, 14, 'passive'], [12, 14, 'passive'], [13, 11, 'passive'], [13, 14, 'passive']]",0,6,6,"[[45, 1, 44.0], [5, 48, 42.0], [27, 46, 24.0], [43, 33, 16.0], [37, 29, 2.0]]","[[46, 7, 'passive'], [45, 1, 'passive'], [46, 1, 'passive'], [45, 6, 'passive'], [46, 7, 'passive'], [46, 5, 'passive']]",0,6,6,"[[7, 50, 50.0], [31, 44, 46.0], [49, 49, 38.0], [0, 30, 18.0], [14, 48, 8.0]]","[[31, 44, 'passive'], [1, 30, 'passive'], [49, 48, 'passive'], [37, 43, 'passive'], [33, 44, 'passive'], [31, 42, 'passive']]"
