,cycle,population_active__t1,population_passive__t1,population_total__t1,uptake_active__t1,uptake_passive__t1,metabolic_active__t1,metabolic_passive__t1,population_active__t2,population_passive__t2,population_total__t2,uptake_active__t2,uptake_passive__t2,metabolic_active__t2,metabolic_passive__t2,population_active__t3,population_passive__t3,population_total__t3,uptake_active__t3,uptake_passive__t3,metabolic_active__t3,metabolic_passive__t3
1120,1120,507,407,914,809,105,0,914,525,397,922,853,69,0,922,463,460,923,822,101,0,923
1121,1121,507,407,914,809,105,0,914,525,397,922,853,69,0,922,463,460,923,822,101,0,923
1122,1122,507,407,914,809,105,0,914,525,397,922,853,69,0,922,464,460,924,823,101,0,924
1123,1123,507,408,915,810,105,0,915,525,398,923,854,69,0,923,464,461,925,824,101,0,925
1124,1124,508,408,916,809,107,0,916,525,398,923,854,69,0,923,464,461,925,824,101,0,925
1125,1125,508,408,916,809,107,0,916,525,398,923,854,69,0,923,464,462,926,825,101,0,926
1126,1126,508,409,917,810,107,0,917,525,398,923,854,69,0,923,462,462,924,824,100,0,924
1127,1127,509,409,918,811,107,0,918,526,398,924,855,69,0,924,462,463,925,825,100,0,925
1128,1128,509,409,918,811,107,0,918,526,398,924,855,69,0,924,462,463,925,825,100,0,925
1129,1129,509,410,919,812,107,0,919,526,398,924,855,69,0,924,462,463,925,825,100,0,925
1130,1130,510,409,919,812,107,0,919,526,398,924,855,69,0,924,462,464,926,826,100,0,926
1131,1131,511,409,920,813,107,0,920,527,398,925,854,71,0,925,462,463,925,827,98,0,925
1132,1132,511,409,920,813,107,0,920,527,398,925,854,71,0,925,462,464,926,828,98,0,926
1133,1133,511,409,920,813,107,0,920,527,398,925,854,71,0,925,462,464,926,828,98,0,926
1134,1134,511,409,920,813,107,0,920,527,398,925,854,71,0,925,462,463,925,828,97,0,925
1135,1135,511,409,920,813,107,0,920,528,398,926,853,73,0,926,462,463,925,828,97,0,925
1136,1136,513,409,922,813,109,0,922,528,399,927,854,73,0,927,463,463,926,829,97,0,926
1137,1137,513,409,922,813,109,0,922,528,399,927,854,73,0,927,463,464,927,830,97,0,927
1138,1138,514,409,923,814,109,0,923,528,399,927,854,73,0,927,463,464,927,830,97,0,927
1139,1139,515,409,924,816,108,0,924,529,399,928,855,73,0,928,464,464,928,831,97,0,928
1140,1140,515,409,924,816,108,0,924,530,399,929,856,73,0,929,464,464,928,831,97,0,928
1141,1141,515,409,924,816,108,0,924,530,399,929,856,73,0,929,464,465,929,832,97,0,929
1142,1142,516,411,927,819,108,0,927,531,399,930,857,73,0,930,464,465,929,832,97,0,929
1143,1143,516,411,927,820,107,0,927,531,398,929,856,73,0,929,464,465,929,832,97,0,929
1144,1144,517,411,928,821,107,0,928,532,399,931,856,75,0,931,464,466,930,831,99,0,930
1145,1145,518,411,929,822,107,0,929,532,399,931,856,75,0,931,464,466,930,831,99,0,930
1146,1146,520,411,931,822,109,0,931,533,399,932,857,75,0,932,464,466,930,831,99,0,930
1147,1147,520,411,931,822,109,0,931,533,398,931,856,75,0,931,464,467,931,833,98,0,931
1148,1148,520,412,932,821,111,0,932,532,398,930,856,74,0,930,464,467,931,833,98,0,931
1149,1149,520,412,932,821,111,0,932,533,399,932,858,74,0,932,464,467,931,832,99,0,931
1150,1150,520,412,932,821,111,0,932,533,399,932,858,74,0,932,465,467,932,831,101,0,932
1151,1151,520,412,932,822,110,0,932,534,399,933,859,74,0,933,465,467,932,831,101,0,932
1152,1152,520,412,932,822,110,0,932,535,399,934,858,76,0,934,465,467,932,831,101,0,932
1153,1153,520,412,932,822,110,0,932,535,399,934,858,76,0,934,465,467,932,831,101,0,932
1154,1154,520,412,932,822,110,0,932,535,400,935,859,76,0,935,466,467,933,833,100,0,933
1155,1155,520,412,932,822,110,0,932,535,400,935,859,76,0,935,467,467,934,832,102,0,934
1156,1156,520,412,932,822,110,0,932,536,400,936,860,76,0,936,467,467,934,832,102,0,934
1157,1157,520,412,932,822,110,0,932,537,400,937,861,76,0,937,467,467,934,832,102,0,934
1158,1158,519,412,931,822,109,0,931,537,400,937,861,76,0,937,467,467,934,832,102,0,934
1159,1159,519,412,931,822,109,0,931,536,400,936,861,75,0,936,467,467,934,832,102,0,934
1160,1160,519,412,931,822,109,0,931,536,401,937,860,77,0,937,467,467,934,832,102,0,934
1161,1161,519,412,931,822,109,0,931,536,401,937,860,77,0,937,468,467,935,833,102,0,935
1162,1162,519,411,930,822,108,0,930,536,401,937,860,77,0,937,471,465,936,836,100,0,936
1163,1163,519,411,930,822,108,0,930,536,401,937,860,77,0,937,471,465,936,836,100,0,936
1164,1164,519,411,930,823,107,0,930,535,401,936,860,76,0,936,471,465,936,836,100,0,936
1165,1165,519,411,930,824,106,0,930,535,402,937,861,76,0,937,472,465,937,835,102,0,937
1166,1166,519,411,930,824,106,0,930,535,403,938,861,77,0,938,472,464,936,835,101,0,936
1167,1167,519,411,930,824,106,0,930,535,403,938,861,77,0,938,472,464,936,835,101,0,936
1168,1168,520,412,932,824,108,0,932,535,402,937,860,77,0,937,472,465,937,834,103,0,937
1169,1169,521,412,933,823,110,0,933,535,401,936,859,77,0,936,472,466,938,835,103,0,938
1170,1170,522,412,934,824,110,0,934,535,401,936,859,77,0,936,472,466,938,835,103,0,938
1171,1171,522,412,934,824,110,0,934,537,401,938,859,79,0,938,473,467,940,833,107,0,940
1172,1172,524,412,936,826,110,0,936,538,402,940,861,79,0,940,474,468,942,835,107,0,942
1173,1173,524,412,936,826,110,0,936,538,403,941,862,79,0,941,474,467,941,835,106,0,941
1174,1174,524,412,936,826,110,0,936,538,403,941,862,79,0,941,474,467,941,835,106,0,941
1175,1175,526,412,938,826,112,0,938,537,403,940,861,79,0,940,474,467,941,835,106,0,941
1176,1176,527,412,939,825,114,0,939,537,403,940,861,79,0,940,474,467,941,835,106,0,941
1177,1177,527,412,939,825,114,0,939,537,404,941,862,79,0,941,475,467,942,836,106,0,942
1178,1178,527,411,938,824,114,0,938,538,404,942,863,79,0,942,475,468,943,837,106,0,943
1179,1179,527,411,938,824,114,0,938,538,404,942,863,79,0,942,475,468,943,837,106,0,943
1180,1180,527,413,940,824,116,0,940,538,404,942,863,79,0,942,475,468,943,837,106,0,943
1181,1181,528,414,942,826,116,0,942,538,404,942,864,78,0,942,477,470,947,841,106,0,947
1182,1182,528,414,942,826,116,0,942,537,404,941,864,77,0,941,477,470,947,841,106,0,947
1183,1183,528,414,942,826,116,0,942,537,404,941,864,77,0,941,477,470,947,841,106,0,947
1184,1184,528,414,942,826,116,0,942,537,404,941,864,77,0,941,477,470,947,841,106,0,947
1185,1185,528,415,943,827,116,0,943,537,404,941,864,77,0,941,477,470,947,841,106,0,947
1186,1186,528,415,943,827,116,0,943,537,404,941,864,77,0,941,477,470,947,841,106,0,947
1187,1187,528,415,943,827,116,0,943,537,404,941,864,77,0,941,477,470,947,841,106,0,947
1188,1188,529,415,944,826,118,0,944,537,404,941,864,77,0,941,477,470,947,841,106,0,947
1189,1189,529,415,944,826,118,0,944,537,404,941,864,77,0,941,477,470,947,841,106,0,947
1190,1190,529,415,944,826,118,0,944,537,404,941,864,77,0,941,477,471,948,842,106,0,948
1191,1191,529,415,944,826,118,0,944,536,404,940,863,77,0,940,478,471,949,843,106,0,949
1192,1192,529,415,944,826,118,0,944,536,404,940,863,77,0,940,478,471,949,843,106,0,949
1193,1193,529,415,944,826,118,0,944,535,404,939,863,76,0,939,479,470,949,844,105,0,949
1194,1194,529,415,944,827,117,0,944,534,404,938,863,75,0,938,479,471,950,845,105,0,950
1195,1195,530,415,945,826,119,0,945,533,404,937,862,75,0,937,479,471,950,845,105,0,950
1196,1196,530,415,945,826,119,0,945,534,404,938,863,75,0,938,480,471,951,846,105,0,951
1197,1197,529,417,946,826,120,0,946,534,405,939,862,77,0,939,480,471,951,846,105,0,951
1198,1198,530,418,948,824,124,0,948,534,405,939,862,77,0,939,480,472,952,847,105,0,952
1199,1199,531,417,948,825,123,0,948,533,405,938,862,76,0,938,480,472,952,847,105,0,952
1200,1200,531,417,948,825,123,0,948,535,405,940,864,76,0,940,479,473,952,846,106,0,952
1201,1201,531,418,949,824,125,0,949,535,406,941,865,76,0,941,479,473,952,846,106,0,952
1202,1202,532,418,950,825,125,0,950,536,407,943,867,76,0,943,480,473,953,847,106,0,953
1203,1203,532,418,950,825,125,0,950,537,407,944,868,76,0,944,480,473,953,847,106,0,953
1204,1204,532,418,950,825,125,0,950,537,407,944,868,76,0,944,481,474,955,849,106,0,955
1205,1205,532,419,951,826,125,0,951,537,406,943,868,75,0,943,481,474,955,849,106,0,955
1206,1206,532,419,951,826,125,0,951,538,405,943,868,75,0,943,481,474,955,849,106,0,955
1207,1207,532,419,951,826,125,0,951,539,405,944,869,75,0,944,483,474,957,849,108,0,957
1208,1208,532,419,951,826,125,0,951,539,405,944,869,75,0,944,483,474,957,849,108,0,957
1209,1209,532,419,951,826,125,0,951,538,404,942,868,74,0,942,483,474,957,849,108,0,957
1210,1210,532,419,951,826,125,0,951,538,404,942,868,74,0,942,483,474,957,849,108,0,957
1211,1211,533,420,953,828,125,0,953,539,405,944,870,74,0,944,483,474,957,849,108,0,957
1212,1212,533,420,953,828,125,0,953,539,404,943,870,73,0,943,483,474,957,849,108,0,957
1213,1213,533,420,953,828,125,0,953,538,404,942,869,73,0,942,483,474,957,849,108,0,957
1214,1214,533,421,954,827,127,0,954,539,404,943,870,73,0,943,483,474,957,849,108,0,957
1215,1215,533,421,954,827,127,0,954,539,404,943,870,73,0,943,483,474,957,849,108,0,957
1216,1216,533,422,955,828,127,0,955,539,403,942,869,73,0,942,483,474,957,849,108,0,957
1217,1217,533,422,955,828,127,0,955,540,403,943,870,73,0,943,483,474,957,849,108,0,957
1218,1218,533,422,955,828,127,0,955,540,403,943,870,73,0,943,484,474,958,850,108,0,958
1219,1219,533,422,955,828,127,0,955,541,403,944,871,73,0,944,484,475,959,851,108,0,959
1220,1220,533,422,955,828,127,0,955,541,403,944,872,72,0,944,484,475,959,851,108,0,959
1221,1221,533,423,956,827,129,0,956,542,403,945,873,72,0,945,484,475,959,851,108,0,959
1222,1222,533,423,956,827,129,0,956,542,403,945,873,72,0,945,484,475,959,851,108,0,959
1223,1223,529,422,951,827,124,0,951,540,404,944,873,71,0,944,484,475,959,851,108,0,959
1224,1224,530,422,952,826,126,0,952,540,404,944,873,71,0,944,484,474,958,851,107,0,958
1225,1225,530,422,952,826,126,0,952,540,404,944,873,71,0,944,484,474,958,851,107,0,958
1226,1226,530,423,953,827,126,0,953,540,403,943,872,71,0,943,484,475,959,852,107,0,959
1227,1227,530,423,953,827,126,0,953,540,404,944,873,71,0,944,485,475,960,853,107,0,960
1228,1228,530,423,953,827,126,0,953,540,404,944,873,71,0,944,485,475,960,853,107,0,960
1229,1229,531,423,954,828,126,0,954,541,405,946,875,71,0,946,485,476,961,854,107,0,961
1230,1230,532,423,955,829,126,0,955,541,405,946,875,71,0,946,485,475,960,854,106,0,960
1231,1231,533,424,957,831,126,0,957,541,405,946,875,71,0,946,485,476,961,853,108,0,961
1232,1232,533,424,957,831,126,0,957,540,405,945,875,70,0,945,485,476,961,853,108,0,961
1233,1233,534,424,958,832,126,0,958,540,405,945,875,70,0,945,485,476,961,853,108,0,961
1234,1234,535,425,960,834,126,0,960,540,404,944,875,69,0,944,485,477,962,854,108,0,962
1235,1235,535,425,960,834,126,0,960,540,404,944,875,69,0,944,484,477,961,854,107,0,961
1236,1236,535,425,960,834,126,0,960,540,404,944,875,69,0,944,484,477,961,854,107,0,961
1237,1237,535,425,960,834,126,0,960,541,404,945,876,69,0,945,484,477,961,854,107,0,961
1238,1238,536,425,961,835,126,0,961,542,404,946,877,69,0,946,484,477,961,854,107,0,961
1239,1239,537,425,962,836,126,0,962,542,403,945,876,69,0,945,484,477,961,854,107,0,961
1240,1240,537,426,963,837,126,0,963,541,404,945,876,69,0,945,484,478,962,855,107,0,962
1241,1241,537,427,964,836,128,0,964,540,403,943,874,69,0,943,486,480,966,855,111,0,966
1242,1242,537,427,964,835,129,0,964,540,403,943,874,69,0,943,486,478,964,855,109,0,964
1243,1243,539,427,966,837,129,0,966,540,403,943,874,69,0,943,485,478,963,855,108,0,963
1244,1244,538,427,965,836,129,0,965,540,403,943,874,69,0,943,485,479,964,856,108,0,964
1245,1245,537,427,964,836,128,0,964,540,403,943,874,69,0,943,485,479,964,856,108,0,964
1246,1246,537,427,964,836,128,0,964,540,403,943,874,69,0,943,486,479,965,855,110,0,965
1247,1247,537,428,965,837,128,0,965,540,403,943,874,69,0,943,486,479,965,855,110,0,965
1248,1248,537,428,965,837,128,0,965,540,403,943,874,69,0,943,487,479,966,856,110,0,966
1249,1249,537,428,965,837,128,0,965,540,403,943,874,69,0,943,487,479,966,856,110,0,966
1250,1250,537,428,965,837,128,0,965,540,403,943,874,69,0,943,487,479,966,856,110,0,966
1251,1251,538,430,968,836,132,0,968,539,403,942,873,69,0,942,487,480,967,857,110,0,967
1252,1252,538,431,969,837,132,0,969,539,402,941,871,70,0,941,488,480,968,856,112,0,968
1253,1253,538,431,969,836,133,0,969,539,402,941,871,70,0,941,488,480,968,856,112,0,968
1254,1254,538,431,969,836,133,0,969,539,403,942,872,70,0,942,490,480,970,858,112,0,970
1255,1255,538,432,970,837,133,0,970,538,403,941,871,70,0,941,490,482,972,859,113,0,972
1256,1256,539,432,971,836,135,0,971,538,403,941,871,70,0,941,490,482,972,859,113,0,972
1257,1257,539,432,971,836,135,0,971,539,406,945,873,72,0,945,491,483,974,859,115,0,974
1258,1258,539,431,970,836,134,0,970,539,406,945,873,72,0,945,491,483,974,859,115,0,974
1259,1259,539,431,970,836,134,0,970,539,406,945,873,72,0,945,491,483,974,859,115,0,974
1260,1260,539,432,971,837,134,0,971,539,406,945,873,72,0,945,491,483,974,859,115,0,974
1261,1261,540,433,973,839,134,0,973,539,406,945,873,72,0,945,492,483,975,858,117,0,975
1262,1262,540,433,973,839,134,0,973,539,406,945,873,72,0,945,492,483,975,858,117,0,975
1263,1263,541,433,974,840,134,0,974,539,406,945,873,72,0,945,492,483,975,858,117,0,975
1264,1264,542,433,975,839,136,0,975,539,404,943,872,71,0,943,492,483,975,858,117,0,975
1265,1265,544,434,978,842,136,0,978,541,404,945,874,71,0,945,491,484,975,859,116,0,975
1266,1266,544,434,978,842,136,0,978,541,403,944,874,70,0,944,491,484,975,859,116,0,975
1267,1267,543,433,976,841,135,0,976,540,403,943,873,70,0,943,491,484,975,859,116,0,975
1268,1268,544,433,977,842,135,0,977,539,403,942,872,70,0,942,491,484,975,859,116,0,975
1269,1269,543,433,976,842,134,0,976,538,403,941,871,70,0,941,491,485,976,860,116,0,976
1270,1270,543,434,977,843,134,0,977,538,404,942,870,72,0,942,493,486,979,861,118,0,979
1271,1271,543,435,978,844,134,0,978,538,404,942,870,72,0,942,493,486,979,861,118,0,979
1272,1272,543,435,978,844,134,0,978,539,407,946,872,74,0,946,493,486,979,860,119,0,979
1273,1273,544,435,979,843,136,0,979,541,406,947,873,74,0,947,493,487,980,861,119,0,980
1274,1274,544,435,979,843,136,0,979,541,407,948,874,74,0,948,493,487,980,861,119,0,980
1275,1275,545,435,980,844,136,0,980,541,407,948,874,74,0,948,493,487,980,861,119,0,980
1276,1276,545,435,980,844,136,0,980,542,407,949,875,74,0,949,493,487,980,861,119,0,980
1277,1277,544,436,980,843,137,0,980,542,407,949,875,74,0,949,493,487,980,861,119,0,980
1278,1278,545,435,980,844,136,0,980,542,407,949,875,74,0,949,493,487,980,861,119,0,980
1279,1279,545,435,980,844,136,0,980,543,407,950,874,76,0,950,493,486,979,861,118,0,979
1280,1280,545,436,981,843,138,0,981,543,408,951,875,76,0,951,493,486,979,861,118,0,979
1281,1281,545,436,981,843,138,0,981,543,408,951,875,76,0,951,495,488,983,865,118,0,983
1282,1282,546,436,982,844,138,0,982,543,407,950,874,76,0,950,495,488,983,865,118,0,983
1283,1283,546,437,983,845,138,0,983,543,407,950,874,76,0,950,496,488,984,866,118,0,984
1284,1284,545,437,982,844,138,0,982,543,407,950,874,76,0,950,496,488,984,866,118,0,984
1285,1285,545,436,981,844,137,0,981,543,407,950,874,76,0,950,496,488,984,866,118,0,984
1286,1286,545,436,981,844,137,0,981,543,407,950,874,76,0,950,496,488,984,866,118,0,984
1287,1287,545,436,981,844,137,0,981,543,407,950,874,76,0,950,496,488,984,866,118,0,984
1288,1288,545,436,981,844,137,0,981,543,407,950,874,76,0,950,497,487,984,865,119,0,984
1289,1289,545,436,981,844,137,0,981,543,408,951,875,76,0,951,497,488,985,864,121,0,985
1290,1290,546,436,982,845,137,0,982,543,408,951,875,76,0,951,497,488,985,864,121,0,985
1291,1291,546,436,982,845,137,0,982,542,408,950,876,74,0,950,497,489,986,865,121,0,986
1292,1292,547,436,983,846,137,0,983,542,408,950,876,74,0,950,499,489,988,867,121,0,988
1293,1293,547,436,983,846,137,0,983,543,408,951,877,74,0,951,499,489,988,867,121,0,988
1294,1294,547,436,983,846,137,0,983,544,408,952,878,74,0,952,499,489,988,867,121,0,988
1295,1295,547,437,984,847,137,0,984,544,408,952,878,74,0,952,499,489,988,867,121,0,988
1296,1296,547,437,984,847,137,0,984,544,408,952,878,74,0,952,500,489,989,868,121,0,989
1297,1297,548,437,985,848,137,0,985,544,411,955,881,74,0,955,500,489,989,868,121,0,989
1298,1298,548,437,985,848,137,0,985,544,412,956,882,74,0,956,499,489,988,867,121,0,988
1299,1299,548,437,985,848,137,0,985,544,412,956,882,74,0,956,499,490,989,866,123,0,989
1300,1300,548,437,985,848,137,0,985,544,412,956,882,74,0,956,500,489,989,865,124,0,989
1301,1301,548,437,985,848,137,0,985,546,413,959,881,78,0,959,500,488,988,865,123,0,988
1302,1302,549,437,986,847,139,0,986,546,413,959,881,78,0,959,501,488,989,864,125,0,989
1303,1303,549,437,986,847,139,0,986,546,413,959,881,78,0,959,501,487,988,864,124,0,988
1304,1304,550,437,987,848,139,0,987,545,412,957,880,77,0,957,501,487,988,864,124,0,988
1305,1305,551,437,988,847,141,0,988,546,412,958,881,77,0,958,502,487,989,865,124,0,989
1306,1306,551,438,989,846,143,0,989,546,412,958,881,77,0,958,502,488,990,866,124,0,990
1307,1307,551,438,989,847,142,0,989,546,412,958,881,77,0,958,502,488,990,866,124,0,990
1308,1308,551,438,989,847,142,0,989,546,412,958,881,77,0,958,502,488,990,866,124,0,990
1309,1309,553,438,991,849,142,0,991,545,412,957,880,77,0,957,502,488,990,867,123,0,990
1310,1310,553,438,991,850,141,0,991,545,412,957,880,77,0,957,504,488,992,869,123,0,992
1311,1311,552,438,990,850,140,0,990,545,412,957,880,77,0,957,504,488,992,869,123,0,992
1312,1312,552,438,990,850,140,0,990,545,412,957,880,77,0,957,504,488,992,869,123,0,992
1313,1313,552,438,990,850,140,0,990,545,412,957,880,77,0,957,504,489,993,870,123,0,993
1314,1314,552,437,989,850,139,0,989,545,412,957,880,77,0,957,504,489,993,870,123,0,993
1315,1315,553,436,989,850,139,0,989,545,412,957,880,77,0,957,504,489,993,870,123,0,993
1316,1316,553,436,989,850,139,0,989,546,412,958,881,77,0,958,504,489,993,870,123,0,993
1317,1317,553,436,989,850,139,0,989,547,412,959,882,77,0,959,504,489,993,870,123,0,993
1318,1318,555,437,992,853,139,0,992,547,412,959,882,77,0,959,504,490,994,871,123,0,994
1319,1319,554,437,991,853,138,0,991,547,412,959,882,77,0,959,504,490,994,871,123,0,994
1320,1320,554,437,991,853,138,0,991,547,412,959,882,77,0,959,504,490,994,871,123,0,994
1321,1321,554,437,991,853,138,0,991,548,412,960,883,77,0,960,504,490,994,871,123,0,994
1322,1322,554,438,992,854,138,0,992,548,412,960,883,77,0,960,504,491,995,872,123,0,995
1323,1323,553,437,990,854,136,0,990,549,412,961,884,77,0,961,504,491,995,872,123,0,995
1324,1324,554,438,992,856,136,0,992,548,413,961,882,79,0,961,504,491,995,872,123,0,995
1325,1325,554,439,993,857,136,0,993,549,412,961,882,79,0,961,505,491,996,871,125,0,996
1326,1326,553,440,993,858,135,0,993,549,412,961,882,79,0,961,505,491,996,871,125,0,996
1327,1327,553,440,993,858,135,0,993,549,412,961,882,79,0,961,505,491,996,871,125,0,996
1328,1328,553,441,994,857,137,0,994,550,412,962,883,79,0,962,505,491,996,871,125,0,996
1329,1329,553,441,994,857,137,0,994,548,413,961,883,78,0,961,505,491,996,871,125,0,996
1330,1330,553,441,994,857,137,0,994,548,413,961,883,78,0,961,504,491,995,871,124,0,995
1331,1331,555,441,996,860,136,0,996,548,413,961,883,78,0,961,504,490,994,871,123,0,994
1332,1332,555,441,996,860,136,0,996,548,413,961,883,78,0,961,504,490,994,871,123,0,994
1333,1333,555,441,996,860,136,0,996,548,413,961,883,78,0,961,504,490,994,871,123,0,994
1334,1334,555,441,996,860,136,0,996,548,413,961,883,78,0,961,504,490,994,871,123,0,994
1335,1335,555,440,995,860,135,0,995,548,413,961,883,78,0,961,504,490,994,871,123,0,994
1336,1336,555,440,995,860,135,0,995,549,413,962,884,78,0,962,504,490,994,871,123,0,994
1337,1337,555,440,995,860,135,0,995,549,414,963,885,78,0,963,505,490,995,870,125,0,995
1338,1338,556,440,996,861,135,0,996,551,414,965,887,78,0,965,505,490,995,870,125,0,995
1339,1339,557,440,997,862,135,0,997,551,414,965,887,78,0,965,505,490,995,870,125,0,995
1340,1340,557,440,997,862,135,0,997,551,415,966,888,78,0,966,505,489,994,870,124,0,994
1341,1341,556,441,997,863,134,0,997,551,415,966,888,78,0,966,505,490,995,871,124,0,995
1342,1342,555,441,996,863,133,0,996,551,416,967,889,78,0,967,505,490,995,871,124,0,995
1343,1343,555,442,997,862,135,0,997,551,416,967,889,78,0,967,505,490,995,871,124,0,995
1344,1344,556,442,998,863,135,0,998,551,415,966,888,78,0,966,505,490,995,871,124,0,995
1345,1345,556,441,997,863,134,0,997,549,416,965,886,79,0,965,505,490,995,871,124,0,995
1346,1346,556,441,997,863,134,0,997,549,416,965,886,79,0,965,505,490,995,871,124,0,995
1347,1347,557,443,1000,864,136,0,1000,549,416,965,886,79,0,965,505,490,995,871,124,0,995
1348,1348,558,443,1001,865,136,0,1001,549,416,965,886,79,0,965,505,490,995,871,124,0,995
1349,1349,557,443,1000,865,135,0,1000,549,416,965,886,79,0,965,505,490,995,871,124,0,995
1350,1350,557,443,1000,865,135,0,1000,551,416,967,888,79,0,967,505,490,995,871,124,0,995
1351,1351,556,443,999,864,135,0,999,552,416,968,889,79,0,968,505,490,995,871,124,0,995
1352,1352,555,444,999,865,134,0,999,552,416,968,889,79,0,968,504,490,994,870,124,0,994
1353,1353,555,444,999,865,134,0,999,551,417,968,889,79,0,968,504,490,994,871,123,0,994
1354,1354,555,444,999,865,134,0,999,551,417,968,889,79,0,968,505,490,995,870,125,0,995
1355,1355,557,444,1001,867,134,0,1001,551,417,968,889,79,0,968,505,490,995,870,125,0,995
1356,1356,557,444,1001,867,134,0,1001,554,417,971,890,81,0,971,505,491,996,871,125,0,996
1357,1357,558,444,1002,868,134,0,1002,554,417,971,890,81,0,971,506,491,997,870,127,0,997
1358,1358,558,444,1002,868,134,0,1002,554,417,971,890,81,0,971,506,491,997,870,127,0,997
1359,1359,557,444,1001,867,134,0,1001,554,417,971,890,81,0,971,506,491,997,870,127,0,997
1360,1360,555,444,999,866,133,0,999,554,417,971,890,81,0,971,506,491,997,870,127,0,997
1361,1361,555,444,999,866,133,0,999,554,418,972,889,83,0,972,506,492,998,871,127,0,998
1362,1362,555,444,999,866,133,0,999,554,418,972,889,83,0,972,506,491,997,871,126,0,997
1363,1363,554,444,998,866,132,0,998,554,417,971,889,82,0,971,506,491,997,871,126,0,997
1364,1364,554,445,999,867,132,0,999,555,416,971,890,81,0,971,507,493,1000,874,126,0,1000
1365,1365,556,446,1002,868,134,0,1002,555,417,972,891,81,0,972,507,493,1000,874,126,0,1000
1366,1366,559,446,1005,867,138,0,1005,555,417,972,892,80,0,972,507,493,1000,874,126,0,1000
1367,1367,559,447,1006,868,138,0,1006,555,417,972,892,80,0,972,508,493,1001,875,126,0,1001
1368,1368,559,447,1006,868,138,0,1006,556,417,973,891,82,0,973,508,493,1001,875,126,0,1001
1369,1369,559,447,1006,868,138,0,1006,557,417,974,890,84,0,974,508,494,1002,874,128,0,1002
1370,1370,560,447,1007,869,138,0,1007,557,417,974,890,84,0,974,508,495,1003,873,130,0,1003
1371,1371,561,447,1008,870,138,0,1008,557,417,974,890,84,0,974,508,495,1003,873,130,0,1003
1372,1372,562,447,1009,871,138,0,1009,557,417,974,890,84,0,974,508,495,1003,873,130,0,1003
1373,1373,563,448,1011,871,140,0,1011,557,417,974,890,84,0,974,508,496,1004,872,132,0,1004
1374,1374,562,448,1010,870,140,0,1010,557,418,975,889,86,0,975,508,496,1004,872,132,0,1004
1375,1375,562,449,1011,871,140,0,1011,557,418,975,889,86,0,975,508,496,1004,872,132,0,1004
1376,1376,562,449,1011,871,140,0,1011,557,418,975,889,86,0,975,509,496,1005,873,132,0,1005
1377,1377,562,449,1011,871,140,0,1011,556,419,975,889,86,0,975,510,496,1006,874,132,0,1006
1378,1378,562,449,1011,871,140,0,1011,557,421,978,892,86,0,978,508,495,1003,872,131,0,1003
1379,1379,562,449,1011,871,140,0,1011,557,422,979,891,88,0,979,508,495,1003,872,131,0,1003
1380,1380,562,449,1011,871,140,0,1011,557,422,979,891,88,0,979,509,495,1004,873,131,0,1004
1381,1381,563,452,1015,875,140,0,1015,557,422,979,891,88,0,979,509,495,1004,873,131,0,1004
1382,1382,563,452,1015,875,140,0,1015,558,422,980,890,90,0,980,509,496,1005,874,131,0,1005
1383,1383,563,452,1015,875,140,0,1015,558,422,980,890,90,0,980,509,496,1005,874,131,0,1005
1384,1384,563,452,1015,875,140,0,1015,558,422,980,890,90,0,980,509,495,1004,874,130,0,1004
1385,1385,563,454,1017,877,140,0,1017,558,422,980,890,90,0,980,509,495,1004,874,130,0,1004
1386,1386,563,456,1019,877,142,0,1019,558,423,981,891,90,0,981,510,495,1005,875,130,0,1005
1387,1387,563,456,1019,877,142,0,1019,557,423,980,890,90,0,980,510,496,1006,876,130,0,1006
1388,1388,564,455,1019,878,141,0,1019,557,423,980,890,90,0,980,510,497,1007,877,130,0,1007
1389,1389,564,454,1018,878,140,0,1018,558,424,982,892,90,0,982,510,497,1007,877,130,0,1007
1390,1390,564,454,1018,878,140,0,1018,558,423,981,891,90,0,981,510,497,1007,877,130,0,1007
1391,1391,564,454,1018,878,140,0,1018,557,423,980,891,89,0,980,510,497,1007,877,130,0,1007
1392,1392,565,454,1019,879,140,0,1019,557,424,981,892,89,0,981,511,497,1008,878,130,0,1008
1393,1393,565,454,1019,879,140,0,1019,557,424,981,892,89,0,981,511,498,1009,879,130,0,1009
1394,1394,565,454,1019,879,140,0,1019,555,424,979,890,89,0,979,511,500,1011,877,134,0,1011
1395,1395,565,453,1018,878,140,0,1018,556,424,980,891,89,0,980,511,500,1011,877,134,0,1011
1396,1396,565,454,1019,877,142,0,1019,555,424,979,890,89,0,979,511,500,1011,877,134,0,1011
1397,1397,564,454,1018,877,141,0,1018,555,424,979,890,89,0,979,511,500,1011,877,134,0,1011
1398,1398,564,454,1018,877,141,0,1018,555,424,979,890,89,0,979,511,501,1012,876,136,0,1012
1399,1399,562,454,1016,876,140,0,1016,554,424,978,889,89,0,978,511,502,1013,875,138,0,1013
1400,1400,562,454,1016,876,140,0,1016,555,424,979,890,89,0,979,511,502,1013,875,138,0,1013
1401,1401,561,454,1015,876,139,0,1015,555,424,979,890,89,0,979,511,501,1012,875,137,0,1012
1402,1402,562,454,1016,877,139,0,1016,555,424,979,890,89,0,979,509,501,1010,874,136,0,1010
1403,1403,562,454,1016,877,139,0,1016,555,424,979,890,89,0,979,509,502,1011,873,138,0,1011
